,phrase,intents
18248,If I leave right now when will I get to John's house?,"get_estimated_arrival,get_location_home"
18249,Any musical entertainment at the Gaylord Palms Saturday night,"get_event,get_location"
18250,Poetry reading events in Raleigh this Tuesday,get_event
18251,How is traffic today in New Jersey,get_info_traffic
18252,How long will it take me to get to Indianapolis,get_estimated_duration
18253,How many roads are closed because of the ice,unsupported_navigation
18254,What time should I leave if I want to drive from Tampa to Orlando by 9am?,get_estimated_departure
18255,Any concerts by Lady Gaga next month,get_event
18256,How fast are the cars moving on 235,get_info_traffic
18257,Where is there a Billy Joel concert this weekend,get_event
18258,Did the Dan Ryan traffic clear up?,get_info_traffic
18259,Any special events in Riverside this weekend,get_event
18260,any event near to me this weekend,"get_event,get_location"
18261,is traffic backed up this morning,get_info_traffic
18262,how's the construction traffic right now,get_info_traffic
18263,folk music tonight,get_event
18264,How long will it take me to get to the King of Prussia mall if I leave my house now?,"get_estimated_duration,get_location,get_location_home"
18265,What is traffic like in Paris,get_info_traffic
18266,Concerts at the Broward Center next weekend please,"get_event,get_location"
18267,What is the best way for me to get home the shortest distance,"get_directions,get_location_home"
18268,Music events in New York City next week,get_event
18269,How long will it take to get to downtown,get_estimated_duration
18270,Hows my commute?,get_info_traffic
18271,Is there a new hot spot in town,unsupported
18272,Is cheshire high school closed today because the roads are covered in ice?,unsupported_navigation
18273,How long is the drive from Cedar City to my home,"get_estimated_duration,get_location_home"
18274,Is there traffic on Andover Rd,get_info_traffic
18275,What's the traffic look like in Sioux Falls today,get_info_traffic
18276,how much traffic  on the 10 at 6 pm,get_info_traffic
18277,All-you-can-eat-contests in Dallas,get_event
18278,how many minutes will it take to drive to new mexico from here,"get_estimated_duration,get_location"
18279,Is Route 37 to work clear right now,"get_info_traffic,get_location_work"
18280,Any shorter routes,update_directions
18281,which way is it to the theatre for the next movie,unsupported
18282,Hot spots in town,unsupported_event
18283,"How long will my trip be from New York City to Jamaica, Queens",get_estimated_duration
18284,How long will the drive to Tacoma take in the monring?,get_estimated_duration
18285,where should i celebrate christmas day,get_event
18286,what is the traffic from downtown to the paladium theater,"get_info_traffic,get_location"
18287,"Is traffic light today in Uniontown, PA",get_info_traffic
18288,how is the traffic at 5 pm,get_info_traffic
18289,What's good event for family  in New York this weekend,get_event
18290,"If I take the I-25, will I arrive at Victoria's before noon?","get_estimated_arrival,get_location_home"
18291,Closest bakery to get Christmas cookies near me tomorrow,unsupported
18292,What time should I leave for work to get there at 8 am,"get_estimated_departure,get_location_work"
18293,"What route to Raleigh, NC has no toll roads",get_directions
18294,should I expect detours,get_info_traffic
18295,get me driving directions to the airport in West Palm Beach,"get_directions,get_location"
18296,How congested is traffic now,get_info_traffic
18297,where can i find the neo-soul happy hour in Vegas,get_event
18298,Can I arrived on time to my doctor appointment at 3pm with this traffic?,"get_estimated_arrival,get_event"
18299,How many toll roads are there between home and work?,unsupported_navigation
18300,events involving animals,get_event
18301,what is the distance from here to work and back,"get_distance,get_location,get_location_work,get_location"
18302,What is the traffic from St.Louis to Memphis,get_info_traffic
18303,What time will The Weeknd be performing tonight,get_event
18304,When is the last Sounder from Kent to downtown Seattle,unsupported_navigation
18305,What is the traffic like this morning,get_info_traffic
18306,"If I leave home at 9:00 this morning, how long will it take me to get to Mission Hospital?","get_estimated_duration,get_location_home"
18307,Are there bike lanes along the river near Chattanooga?,unsupported_navigation
18308,how long should it take me to drive to the airport this evening,"get_estimated_duration,get_location"
18309,is there traffic on Atlantic now,get_info_traffic
18310,How is traffic driving from Tampa to Miami if I leave by 5 am,get_info_traffic
18311,What is the best time with the least traffic to drive from Vallejo to Black hawk tomorrow,get_estimated_departure
18312,give me a traffic update please,get_info_traffic
18313,How is traffic going to work,"get_info_traffic,get_location_work"
18314,whats happening next tuesday,get_event
18315,what does the traffic look like now,get_info_traffic
18316,"The interstate is closed, how can I get home tonight?","get_directions,get_location,get_location_home"
18317,what is traffic like in houston,get_info_traffic
18318,When is rush hour over,get_info_traffic
18319,Are there any adverse weather conditions that could affect traffic this evening,get_info_traffic
18320,Are there any detours on my commute home from work,"get_info_traffic,get_location_home,get_location_work"
18321,eta via route 20,get_estimated_arrival
18322,safe route home during storm,"get_directions,get_location_home"
18323,Pull up the most popular tree lighting events in the state of Colorado,get_event
18324,Newport Beach event calendar,get_event
18325,do i have any events to attend this weekend,get_event
18326,Car Shows in Houston Next month,get_event
18327,Is there flooding on 17 business this morning?,get_info_road_condition
18328,adult only events in hollywood this month,get_event
18329,How far away is is to the lakeland mall,"get_distance,get_location"
18330,I want to go to the Olympics find me tickets for the Snow Boarding event,unsupported_event
18331,is traffic heavy on the way home,"get_info_traffic,get_location_home"
18332,Events in Kapalua this week,get_event
18333,"I want to leave by 4pm to San Dimas, provide me with the fastest route during that time.",get_directions
18334,how far is it to Las Vegas by car,get_distance
18335,is there traffic on the i90,get_info_traffic
18336,christmas lights shows in Wichita next Friday,get_event
18337,Is traffic jammed,get_info_traffic
18338,Fastest route to get to work,"get_directions,get_location_work"
18339,what's the best route to scotts to make it there by 2pm,"get_directions,get_location_home"
18340,When do I need to leave to get to work on time,"get_estimated_departure,get_location_work"
18341,How far is New York City from Los Angeles,get_distance
18342,"Tell me what time I should leave for my 8 AM appointment in the morning, with all the snow.","get_estimated_departure,get_event"
18343,What's the distance form Phoenix to Denver,get_distance
18344,At what time should I leave if I want to get to my movie by 8 pm?,"get_estimated_departure,get_event"
18345,how is traffic moving right now,get_info_traffic
18346,"Theater acts in Salt Lake City, Utah next month",get_event
18347,how is the traffic  on shawn st at 5 pm,get_info_traffic
18348,how long with it take to get from dallas to houston,get_estimated_duration
18349,What the eta to salt lake on the 15,get_estimated_arrival
18350,What is the commute to work looking like right now,"get_info_traffic,get_location_work"
18351,how long will it take to get to Oakbrook,get_estimated_duration
18352,Will there be any plays on my birthday weekend,get_event
18353,How can I get around the flooding to go from home to the Fullerton Best Buy?,"get_directions,get_location_home,get_location"
18354,when should i leave home to arrive at work by 10 if i walk,"get_estimated_departure,get_location_home,get_location_work"
18355,How much time will the icy roads add to my commute if I leave at 1:00 pm?,get_estimated_duration
18356,fastest route to the air port,"get_directions,get_location"
18357,How is the traffic in New York,get_info_traffic
18358,how far is it from minneapolis to sandstone,get_distance
18359,how is the traffic at Times Square new york,"get_info_traffic,get_location"
18360,Pumpkin carving parties in Frisco City for next weekend,get_event
18361,I need traffic updates,get_info_traffic
18362,How many miles is it from Boston to New York,get_distance
18363,how far away is spain from italy,get_distance
18364,when should i leave to reach EL-leel disco in haram from nermine house?,"get_estimated_departure,get_location,get_location_home"
18365,Winter festivals in Detroit next weekend,get_event
18366,How many miles is it from Seattle to Spokane,get_distance
18367,Will I make it to my 7pm class from my location if I leave now?,"get_estimated_arrival,get_event,get_location"
18368,How many miles are there between Chicago and Indianapolis,get_distance
18369,what is the traffic in windham currently,get_info_traffic
18370,Any good concerts coming this weekend,get_event
18371,Is there any traffic in Paradise MI,get_info_traffic
18372,"I need directions to Minneapolis from my house, while taking a detour through Arkansas.","get_directions,get_location_home"
18373,Will the roads be cleared if I leave now to get to 5th Ave?,get_info_road_condition
18374,How much longer will it take me to get home because of any traffic or obstructions,"get_estimated_duration,get_location_home"
18375,Should I leave early today with the rain?,get_estimated_departure
18376,Any known accidents for my drive home,"get_info_traffic,get_location_home"
18377,I want to find a weekend yoga retreat in Florida,get_event
18378,how many miles are between Sunrise and Pembroke Pines in Florida,"get_distance,get_location"
18379,Things to do in SF next week,get_event
18380,how long will it take to get from play it again in greenbrier to city park in portsmouth,"get_estimated_duration,get_location,get_location"
18381,Is there a roadblock up ahead,"get_info_traffic,get_location"
18382,what is the fastest route to go home,"get_directions,get_location_home"
18383,How many miles it is from Kennedy Airport to Atlantic City,"get_distance,get_location"
18384,how long would it take to drive from here to California with current traffic,"get_estimated_duration,get_location"
18385,how long would it take to walk from chino to upland,get_estimated_duration
18386,what is the traffic driving from Denver to Aurora,get_info_traffic
18387,What events will be coming to the DIA weekends only in January,"get_event,get_location"
18388,Find helicopter flights in Maui in October,unsupported
18389,What's going on in Colorado Springs,get_event
18390,I want to go to a tree lighting tonight in Los Angeles,get_event
18391,check work route for traffic issues,"get_info_traffic,get_location_work"
18392,show current traffic in north hollywood,get_info_traffic
18393,What do the current road conditions between work and home look like if I leave now?,"get_info_road_condition,get_location_work,get_location_home"
18394,What route home has the least traffic,"get_directions,get_location_home"
18395,show me the traffic congestion at 1 pm in samanta street ?,get_info_traffic
18396,what should I do tonight for fun in Syracuse tonight,get_event
18397,give me a route home with no accidents,"get_directions,get_location_home"
18398,I want to drive to Kennedy Space Center this weekend.  What is the fastest route to go,"get_directions,get_location"
18399,How long would it take me to drive to Denver,get_estimated_duration
18400,Comedians scheduled for portland in december,get_event
18401,New Edition concert in New Orleans,get_event
18402,classical music concerts,get_event
18403,What pet friendly restaurants are located in Baltimore's Inner Harbor?,unsupported
18404,What is the best time of day to drive to Austin,unsupported_navigation
18405,San Francisco,unintelligible
18406,what is the distance from chicago to new york,get_distance
18407,How long will it take me to drive to South Carolina if I leave at midnight and avoid all the toll roads?,"get_estimated_duration,get_location"
18408,I want to go bowling. Where can I go,get_event
18409,What's the traffic like from Scranton to Philadelphia,get_info_traffic
18410,What's happening in Fayetteville this week,get_event
18411,What is the traffic driving from Manhattan to the Hamptons,get_info_traffic
18412,Music in Denver next week,get_event
18413,Are there any travel warnings in Jasper County?,get_info_traffic
18414,Any events for tomorrow,get_event
18415,holiday beer festivals Chicago,get_event
18416,will I make it home before midnight if I leave the Katy Perry concert by 11:30?,"get_estimated_arrival,get_location_home,get_event"
18417,how long will it take me to get to lawton from oklahoma city in current traffic,get_estimated_duration
18418,Adult entertainment in Pensacola this weekend,get_event
18419,Charlottesville traffic,get_info_traffic
18420,Will it take longer to get to Abby's house by car or by bike?,unsupported_navigation
18421,Joplin Christmas parade start time tonight,get_event
18422,Can you give me the distance it is from work to Jacksonville?,"get_distance,get_location_work"
18423,traffic in queens,get_info_traffic
18424,How many miles is it from Tulsa to Oklahoma city,get_distance
18425,Where is traffic the worst,get_info_traffic
18426,ARE ALL THE SNOW CLEARED FROM THE FREEWAYS FOR MY MORNING COMMUTE TO WORK THIS MORNING,"get_info_road_condition,get_location,get_location_work"
18427,What time should I leave to make it to my dentist appointment by noon,"get_estimated_departure,get_event"
18428,How bad is traffic on Riverside Drive right now,get_info_traffic
18429,Are the roads to Mary's house clear?,"get_info_traffic,get_location_home"
18430,What is the traffic driving from Death Valley to San Diego,get_info_traffic
18431,how many miles it it from greenville nc to  london england,get_distance
18432,best place to eat soup,unsupported
18433,What concerts are coming to Phoenix,get_event
18434,how many miles are between china and the united states,get_distance
18435,"Traffic update near Home, please","get_info_traffic,get_location,get_location_home"
18436,Will i avoid rush traffic driving to my parents house if I leave at 3 PM?,"get_info_traffic,get_location_home"
18437,WHAT'S THE TRAFFIC,get_info_traffic
18438,is there a lot of traffic,get_info_traffic
18439,is traffic heavy on route 10 east,get_info_traffic
18440,what is the round trip time from my home to Safeway,"get_estimated_duration,get_location_home,get_location"
18441,Is Theresa Caputo coming to Las Vegas in the next couple of months,get_event
18442,concert by Elle Hendersen this weekend,get_event
18443,How's the traffic for my morning commute supposed to be tomorrow,get_info_traffic
18444,Film festivals next month,get_event
18445,How long will it take to get from Gloucester County College to Camden County College in NJ at 5pm?,"get_estimated_duration,get_location,get_location"
18446,Will traffic heading to Merriville be better if I leave now or in half an hour?,unsupported_navigation
18447,Are there any events in Topeka in December,get_event
18448,Update on Traffic conditions,get_info_traffic
18449,will i make it to the store before noon?,"get_estimated_arrival,get_location"
18450,Is traffic heavy on the West Loop,get_info_traffic
18451,Christmas parties in Houston,get_event
18452,"Garth Brooks concerts, next month",get_event
18453,is it going to take me a long time to get home,"get_estimated_duration,get_location_home"
18454,how much traffic now,get_info_traffic
18455,Tell me some scenic routes in the Philadelphia area,unsupported_navigation
18456,How long is left to my destination,get_estimated_duration
18457,Is there heavy traffic on the 80 90 toll road,get_info_traffic
18458,WHAT TIME MUST I LEAVE MY HOUSE TO ARRIVE at THE NYC CITY HALL  BY 10 A.M  USING PUBLIC TRANSPORTATION,"get_estimated_departure,get_location_home,get_location"
18459,Concerts in Roanoke next weekend,get_event
18460,Get the time to Yakima using Route 90,get_estimated_duration
18461,directions to Home Depot from my office,"get_directions,get_location,get_location_work"
18462,What time should I leave to make it to the Cavaliers game by 7pm,"get_estimated_departure,get_event"
18463,How far is it to Canada,get_distance
18464,ladies night place,get_event
18465,"Can I get to Daytona Beach, FL, from my uncle's house before 8 a.m.?","get_estimated_arrival,get_location_home"
18466,great places to have a crazy night in Hollywood,unsupported_event
18467,what is the traffic like at 2 am in knoxville,get_info_traffic
18468,Give me a list of Renassaince fairs within 3 hours of me,"get_event,get_location"
18469,How long it takes to get to the cinema using Alameda Street if I take city bus?,"get_estimated_duration,get_location"
18470,Can I make it to Vancouver in an hour from my house,"get_estimated_arrival,get_location_home"
18471,traffic in phoenix,get_info_traffic
18472,How is traffic on my route home,"get_info_traffic,get_location_home"
18473,Is there a different route to get passed traffic,update_directions
18474,what's going on in El paso tonight,get_event
18475,Can I get to giza by 8:00 with the current traffic conditions?,get_estimated_arrival
18476,concerts this weekend,get_event
18477,"My sister wants me to take I-10 to go to her charity event, give me the time I need to go to get there by 8.","get_estimated_departure,get_event"
18478,when am i expected to get to the airport,"get_estimated_arrival,get_location"
18479,where does the traffic stop,get_info_traffic
18480,How long will it take me to get To Amy's house from my current location?,"get_estimated_duration,get_location_home,get_location"
18481,How long will my drive from Soho to Manhattan be and what time will I get there?,"combine,get_estimated_duration,get_estimated_arrival"
18482,what's the worst intersection in town,unsupported_navigation
18483,I would like to know how long will it take me to get to the doctors due to traffic,"get_estimated_duration,get_location"
18484,Are there any wrecks on my route home today,"get_info_traffic,get_location_home"
18485,Is there a 7am ferry to Vashon Island?,unsupported_navigation
18486,where is the traffic building in the city,get_info_traffic
18487,can i get to new york by 7pm if i leave now,get_estimated_arrival
18488,Can I get form here to Dayton before noon?,"get_estimated_arrival,get_location"
18489,"Current traffic, please",get_info_traffic
18490,Wine and painting events this weekend,get_event
18491,What time should I leave to arrive to badr city by 5pm,get_estimated_departure
18492,How long is the drive from Dallas to Denver,get_estimated_duration
18493,Directions to the die antword concert in Portland Oregon,unsupported
18494,What time will I arrive at work with the construction?,"get_estimated_arrival,get_location_work"
18495,If will I make it to LAX by midnight if I leave my house now and don't stop anywhere,"get_estimated_arrival,get_location,get_location_home"
18496,Broadway show in Peoria for next month,get_event
18497,Traffic everywhere downtown Chicago?,get_info_traffic
18498,when is the next blood drive,get_event
18499,Are there any fun weekend events in Portland,get_event
18500,Is there cooking classes around here,"get_event,get_location"
18501,Events happening next month,get_event
18502,Can you tell me the route with the least traffic delays between here and Shoppingtown mall if I leave right now?,"get_directions,get_location,get_location"
18503,where are the haunted houses in downtown kansas city this weekend,get_event
18504,concerts by selena gomez next year,get_event
18505,I will be driving to Portland tomorrow morning at 5am and I want to know how long it will take for me to get there,get_estimated_duration
18506,should i avoid 580 on way home,unsupported_navigation
18507,whats the traffic like in cleveland ohio,get_info_traffic
18508,How long to drive to maryland,get_estimated_duration
18509,what is going on i n town this week,"get_event,get_location"
18510,Any farmer's markets taking place on Saturday,get_event
18511,is traffic light right now,get_info_traffic
18512,I'm looking for an event near me,"get_event,get_location"
18513,How long will it take me to reach my destination avoiding all highways,"get_estimated_duration,get_location"
18514,Any live concerts in DC happening now,get_event
18515,Can I get to the soccer game at 100 puffnstuf street without going into heavy traffic?,"get_directions,get_event"
18516,Is the traffic bad right now on 30,get_info_traffic
18517,what is the drive time from martinsville to palmyra via fastest route,get_estimated_duration
18518,Traffic routes,get_info_traffic
18519,How many hours will it take to get from Phoenix to Dallas without taking any major highways?,get_estimated_duration
18520,Family friendly holiday events,get_event
18521,I want to see the latest traffic information,get_info_traffic
18522,Is traffic in Chicago bad,get_info_traffic
18523,any Xmas events in Portland next week,get_event
18524,Traffic conditions in downtown Olympia please,get_info_traffic
18525,HOW MANY ROADS NEAR ME HAVE TRAFFIC CONGESTIONS THIS MORNING,get_info_traffic
18526,I'd like to check out some slam poetry in Aspen in January,get_event
18527,How long will it take me to get to the country festive from home,"get_estimated_duration,get_event,get_location_home"
18528,Albuquerque Balloon Fiesta Kids Free Admission day and info,get_event
18529,how many miles between detroit and chicago,get_distance
18530,When is traffic heaviest in Milwaukee,unsupported_navigation
18531,How many miles is it from Edison New Jersey to Jacksonville Florida,get_distance
18532,when is the best time to drive to the city today,unsupported_navigation
18533,"if I drive 60 miles per hour, how long does it take from Seattle to San Francisco",get_estimated_duration
18534,is there an off ramp coming up,unsupported_navigation
18535,Are there any weather traffic alerts in my area,"get_info_traffic,get_location_home"
18536,What is there to do tomorrow,get_event
18537,What toll road connects Orlando to Apopka,get_directions
18538,Give me the most recent traffic update,get_info_traffic
18539,How many miles until the heavy traffic begins,get_info_traffic
18540,ARE THERE ANY ACCIDENTS ON THE FREEWAY ON MY WAY HOME,"get_info_traffic,get_location,get_location_home"
18541,Are there delays on the interstate into Orlando this afternoon?,"get_info_traffic,get_location"
18542,How far can i get on my trip to DC in 8 hours,unsupported_navigation
18543,What is going on this week,get_event
18544,What events are occurring,get_event
18545,How many hours is Florida from New York,get_estimated_duration
18546,Are there any traffic jams on the way to the Orpheum Theatre?,"get_info_traffic,get_location"
18547,"If I want to be in Dallas, Texas by 10 a.m. tomorrow, what time do I need to leave my house?","get_estimated_departure,get_location_home"
18548,How long will it take me to get to Ralph's,"get_estimated_duration,get_location_home"
18549,Can you tell me how to get to Chaco Canyon in New Mexico by taking the freeway,"get_directions,get_location,get_location"
18550,Is 101 backed up,get_info_traffic
18551,Should I pull off the freeway,unsupported_navigation
18552,2-chainz concerts in Tampa,get_event
18553,any christmas events happening in laguna beach this week,get_event
18554,WHAT IS THE CURRENT TRAFFIC LIKE,get_info_traffic
18555,give me driving direction to the nearest mall in los angeles,"get_directions,get_location"
18556,how many movie options do we have tonite,get_event
18557,how many people expected at the amphitheatre,"get_event_attendee_amount,get_location"
18558,What is the traffic from Austin to Dallas,get_info_traffic
18559,HOW'S THE FREEWAYS TODAY ON THE WAY TO NEW YORK CITY,"get_info_traffic,get_location"
18560,what's the fastest way home,"get_directions,get_location_home"
18561,"If I live in 30 minutes, will I make it to Charlottesville by 5 PM?",get_estimated_arrival
18562,Vegan restaurant near Orlando open today,unsupported
18563,Comedians performing this weekend,get_event
18564,How is the traffic on the Lodge Freeway,get_info_traffic
18565,How's the traffic by the mall,"get_info_traffic,get_location"
18566,what is the traffic like in the holland tunnel,"get_info_traffic,get_location"
18567,Santa Claus events,get_event
18568,In what areas is traffic stopped in Minneapolis,get_info_traffic
18569,What's the distance from Milwaukee to Queens,get_distance
18570,whats traffic like on the 101,get_info_traffic
18571,Any holiday parades happening in the Chicago area this weekend,get_event
18572,Things happening in downtown this week,get_event
18573,What are the upcoming concerts near me,"get_event,get_location"
18574,"When does the Renaissance Fair start at Treasure Island, San Francisco",get_event
18575,concerts by bruno mars this weekend,get_event
18576,how long to next gas station,"get_estimated_duration,get_location"
18577,is there any comedy shows this weekend,get_event
18578,Is there construction on the freeway I should avoid,"get_info_traffic,get_location"
18579,Any christmas parades in hardy this month,get_event
18580,How long does it take to get from work to home,"get_estimated_duration,get_location_work,get_location_home"
18581,"Right now, which interstate in the Houston area has the lightest traffic",unsupported_navigation
18582,Set a reminder for Emily's graduation,unsupported
18583,Find alternate route,update_directions
18584,How long will it take to drive home on Saturday,"get_estimated_duration,get_location_home"
18585,Schedules and delays for trax,unsupported_navigation
18586,Can I get from here to Stephen City by 1pm?,"get_estimated_arrival,get_location"
18587,If I'm in New York in January what would be the most interesting things to do,get_event
18588,how long to get from work to home,"get_estimated_duration,get_location_work,get_location_home"
18589,Is it traffic on I-10,get_info_traffic
18590,Is there traffic going into Charleston,get_info_traffic
18591,What plays are going on this weekend,get_event
18592,Monster truck races close to me in the next month,"get_event,get_location"
18593,Can I get to 1st Street on a bike lane,unsupported_navigation
18594,Because of the ice which route will avoid bridges and overpasses home tonight?,"get_directions,get_location_home"
18595,what is the fastest way to get home from work to arrive home by 9pm,"get_directions,get_location_home,get_location_work"
18596,How heavy is the traffic at 5PM on C470,get_info_traffic
18597,Christmas brunch near me  next week,"get_event,get_location"
18598,What's the traffic like on 210 freeway north,get_info_traffic
18599,distance between phoenix and tucson,get_distance
18600,how long will it take to drive to santa monica,get_estimated_duration
18601,I need to find concerts by TobyMac this summer,get_event
18602,Is the road to Diana's icy right now?,"get_info_road_condition,get_location_home"
18603,Why are we getting this traffic,get_info_traffic
18604,what's going on in Old Town Clovis this weekend,get_event
18605,Is highway 280 or 101 faster to get to the airport by car if I leave right now?,unsupported_navigation
18606,If I leave now will I make it to tyler by 4 pm.,"get_estimated_arrival,get_location_home"
18607,how long am I going to sit in traffic on my way home,"get_estimated_duration,get_location_home"
18608,how long will it take me to arrive at home if leave work at 5 pm?,"get_estimated_duration,get_location_home,get_location_work"
18609,if I leave right now can I make it to the rally in one hour?,"get_estimated_arrival,get_event"
18610,Where can I take my kids for fun,get_event
18611,Shows in Vegas for next month,get_event
18612,Things for children to do in Atlanta tomorrow,get_event
18613,Are there any downed power lines on my route to work today?,"get_info_traffic,get_location_work"
18614,How long till I get St. Louis from my location,"get_estimated_duration,get_location"
18615,Events near me,"get_event,get_location"
18616,exact distance from my home to work,"get_distance,get_location_home,get_location_work"
18617,Find detour,update_directions
18618,How long will it take to get to Cindys house if i leave now?,"get_estimated_duration,get_location_home"
18619,"How long will it take me to drive from Buffalo, NY to Toronto",get_estimated_duration
18620,Cool stuff to do in Charleston next month,get_event
18621,Traffic update for my area,"get_info_traffic,get_location"
18622,Any Christmas event on Melboure this weekend,get_event
18623,What's the traffic like in Waukesha right now,get_info_traffic
18624,How long until I reach my mom's house,"get_estimated_duration,get_location_home"
18625,What are the hours for the grand opening of Earth Fare in Roanoke Saturday,"get_event,get_location"
18626,how can i avoid traffic on bardstown rd,get_directions
18627,What is the traffic from Hattisburg to Jackson,get_info_traffic
18628,What is the distance between Charlotte and Miami,get_distance
18629,If I take I-90 will I get to Jenny's house within a half hour?,"get_estimated_arrival,get_location_home"
18630,whats the distance between heath ohio and davenport fl,get_distance
18631,why is traffic so bad,get_info_traffic
18632,Will my drive home be longer today,"get_estimated_duration,get_location_home"
18633,"How many driving hours would it take to go from Boston, MA to Los Angeles",get_estimated_duration
18634,Is current construction along hwy 635 slowing traffic,get_info_traffic
18635,How many hours will it take for me to drive to Las Vegas with the current construction being done on the freeway.,get_estimated_duration
18636,When is the lbgc parade going to happen in Las Vegas,get_event
18637,How long will it take to get to chicago,get_estimated_duration
18638,how many miles is to redwood california,get_distance
18639,We got a lot of rain over the weekend so please give a route from Cleveland to Wooster that has no high water,get_directions
18640,What are some things to do in Charlotte next week,get_event
18641,Any Drake concerts this year,get_event
18642,How long will it take to get to Market Square if I leave at 5pm,"get_estimated_duration,get_location"
18643,tell me the traffic for houston,get_info_traffic
18644,Things to do in Wilmington this month,get_event
18645,what is the traffic like is pittsburgh,get_info_traffic
18646,Rock concerts in San Francisco this year,get_event
18647,Things to do in Santa Cruz on Saturday,get_event
18648,what is the best way home,"get_directions,get_location_home"
18649,What is happening in downtown Rockville today,get_event
18650,Rock concerts in Sioux Falls this month,get_event
18651,How much time is it to get to San Diego,get_estimated_duration
18652,What is the easiest way to get to my sister Jane's house in the middle of the day,"get_directions,get_location_home"
18653,Live music in Harvard Square this weekend,"get_event,get_location"
18654,How can I get to Los Angeles without going on freeways?,"get_directions,get_location"
18655,Whats the driving directions to the Rainbow near downtown,"get_directions,get_location,get_location"
18656,Beer events this summer,get_event
18657,What is the current traffic like between downtown and home?,"get_info_traffic,get_location_home"
18658,Anything going on next week,get_event
18659,Any traffic delays on for my commute,get_info_traffic
18660,add next weeks events to my facebook page,unsupported_event
18661,Are there any delays or detours between my office and my mother's place?,"get_info_traffic,get_location_work,get_location_home"
18662,Things to do in Portland this weekend please,get_event
18663,When does the ice skating rink open in Temecula for the holidays,unsupported
18664,What are the top things to do in Indianapolis this weekend,get_event
18665,Things to do in Dallas involving wine and cheese this weekend,get_event
18666,Is the traffic heavy on the Northeast Extension,get_info_traffic
18667,What is the Museum of Science doing for the holidays,"get_event,get_location"
18668,classic car events near me,"get_event,get_location"
18669,What time do I need to leave my house to get to the train show in New Bern?,"get_estimated_departure,get_location_home,get_event"
18670,What is the best time of day to drive to New York City from home,unsupported_navigation
18671,drive time to madison wisconsin,get_estimated_duration
18672,When is Pride in San Francisco,get_event
18673,how slow is the traffic on waters ave,get_info_traffic
18674,Art events this weekend,get_event
18675,How long was my commute this morning,get_estimated_duration
18676,"If I leave here at 7 a.m. , when will I get to Austin","get_estimated_arrival,get_location"
18677,What is the traffic from Bedford to Haverhill,get_info_traffic
18678,How long will it take me to drive from my mom's house to the Beyonce concert?,"get_estimated_duration,get_location_home,get_event"
18679,what's my commute,get_info_traffic
18680,when is the tree lighting in piedmont park,"get_event,get_location"
18681,Get me directions to Foster Fest in downtown Dothan from Kim's work on South Oates Street.,"get_directions,get_event,get_location,get_location_work"
18682,Are there any kid friendly event to go to tomorrow,get_event
18683,What's the traffic report,get_info_traffic
18684,Is traffic bad in Richmond this afternoon,get_info_traffic
18685,Will I run into construction on my way to Pick Davian up from school?,"get_info_traffic,get_location_school"
18686,Are their any Gaming Tournaments in Knoxville this Spring,get_event
18687,the lion king in Detroit,get_event
18688,Is there a lot of traffic driving to Oregon,get_info_traffic
18689,Tell me the route to Meredith's house that has the least amount of traffic,"get_directions,get_location_home"
18690,How many miles between Los Angeles and Las Vegas,get_distance
18691,Are there any housewarming parties near me today,"get_event,get_location"
18692,how much traffic on freeway,"get_info_traffic,get_location"
18693,How much time do I need to get to Cape Cod from my house,"get_estimated_duration,get_location_home"
18694,is there any road construction on the way to memorial stadium today?,"get_info_traffic,get_location"
18695,Is the Troup County Chamber of Commerce having any events this week,get_event
18696,Can I get from here to my work before noon,"get_estimated_arrival,get_location,get_location_work"
18697,what's the traffic in seattle right now,get_info_traffic
18698,How long will it take me to drive to Chicago if I leave at 5AM?,get_estimated_duration
18699,When is the Magic Kingdom Christmas party,"get_event,get_location"
18700,Is traffic heavy in Eugene today,get_info_traffic
18701,What is the distance between Australia and North Korea,get_distance
18702,is traffic heavy today,get_info_traffic
18703,what is the traffic like in mobile on I 10 right now,get_info_traffic
18704,are the road still under construction today?,get_info_traffic
18705,How many miles until I reach Houston,get_distance
18706,Wine tasting party in Tempe for next weekend,get_event
18707,Happy hour in Southlake now,get_event
18708,Are the roads to Liz's house icy this morning?,"get_info_road_condition,get_location_home"
18709,how long is the flight from Miami to Frankfurt,get_estimated_duration
18710,When is the best time to go visit my friend?,unsupported
18711,Traffic in Denver,get_info_traffic
18712,Disney rides,unsupported
18713,Can I make it to granny's by 7pm using i95,"get_estimated_arrival,get_location_home"
18714,Can you get me a route to the history museum that doesn't require tolls?,"get_directions,get_location"
18715,How heavy is traffic during snowy times to the twin cities,unsupported_navigation
18716,Is road construction affecting traffic,get_info_traffic
18717,Christmas events in Medina tomorrow night,get_event
18718,"What's happening in Nashua, NH tonight",get_event
18719,Are there any delays on Charleston Blvd,get_info_traffic
18720,"If I take the bus, how long will it take to drive from Cleveland to columbus?",get_estimated_duration
18721,Where is the nearest Trader Joes from me,get_location
18722,What's the traffic like in Boston right now,get_info_traffic
18723,whats on for tonight at 5 in my area,"get_event,get_location_home"
18724,any parades soon,get_event
18725,How is traffic through the Lincoln Tunnel,"get_info_traffic,get_location"
18726,Local Holiday events,"get_event,get_location"
18727,traffic detours,get_info_traffic
18728,Give me directions to Guitar Center.,"get_directions,get_location"
