,phrase,intents
2222,no everything was totally fine but you guys stopped accepting amex so that means my service that i liked was interrupted ans you lost me as a customer now you guys have called me like 20 times which i dont wsnt,"['dissatisfied_customer', 'negation', 'excessive_contact']"
2223,here's my issue i have gone through all this once already eye contact by email and fixing my credit issues 129 has been taken out of my bank account i haven't seen anything happen this to somebody call me like you or calling me but i haven't paid you but i paid someone else and i have nothing to happen with my calendar i got a few emails what do i do i'm supposed to just check out a credit report i don't see the waste of your time am i money for something i've already paid for if you understand what i'm getting at,"['chose_competitor', 'existing_customer_issue']"
2224,sorry i am at work right now i will be off at time1 this evening tomorrow i am scheduled off so if you can give me a call tomorrow before time2 will be greatly appreciated thank you for your time and consideration,"['thanks_for_care', 'delay_work', 'schedule_call_day_n_time']"
2225,only way my credit history will be corrected at this time and within the next year is with a massive influx of money if you're prepared to offer a sum to cover the debt i'm responsible for then we are in business otherwise the solutions being offered for a monthly fee from your services are not going to help,"['cost_too_high', 'not_interested', 'cost_demand']"
2226,my credit is all good with all 3 reporting agencies got best interest on my loan i'm good dont need credit repair or help thanks,"['not_interested', 'has_product']"
2227,please quit texting yall already took money out my account and didn't do nothing stay off my line for i re,"['dnc', 'dissatisfied_customer']"
2228,i paid you more money than affordableon condition1 beneath poverty levelno results cannot afford paying for nothing how could you make this any better,"['dissatisfied_customer', 'needs_income']"
2229,i'm sorry i was very interested but unexpected expenses have made it not an option for me at the current time,"['is_interested', 'needs_income', 'apology']"
2230,at 8 am tomorrow morning i've been told my collections account is what's weighing down my score but because it's medical collections challenging it can cause more trouble than it's worth,"['courtesy_or_statement', 'credit_history', 'schedule_call_day_n_time']"
2231,just to clarify what your uneducated self cant figure out u bought my information from some other leachscum like yourself and u got ripped off u idiot or let me rephrase that u maggot i dont fuck with financial institutions not do i believe they do our society any benefit tonite while your eating dinner with name1 and her two kids i want u to reflect on this conversation i jus sent a world of bad energy in your direction u will begin to feel the wrath of immediately without a bit of dought i promise that u are at the bottom of society your hero was name2 and look what happened to his ass lmfao i would pray tonite i would prey,"['harassment', 'what_form']"
2232,i would love to start back but unfortunately i'm in a bad place financially and can't afford it right now,"['delay_finances', 'is_interested']"
2233,i am already in contact with a occupation1 that is fixing my credit i refuse to pay another firm to fix things that they should correct,"['not_interested', 'has_product']"
2234,i definitely do not want to lose your services i have been in hospital with condition1 just getting back home to recuperate i have had no income while sick except my monthly social security i go not want you to dismiss me please i have applied fir unrmployment and am still waiting apparently they are having problems too,"['delay_sick', 'is_interested', 'delay_finances']"
2235,i paid you guys money1 already and in 30 days not one thing was filed and someone reached out to me twice but then never returned my voicemails would you be eager to work with someone after that,"['dissatisfied_customer', 'not_interested', 'negative_call_center_experience']"
2236,very interested in just need to start my new job in order to do have the funds to do so please call me in 2 weeks thank you,"['delay_finances', 'is_interested', 'confirmation']"
2237,sure but for a long time nothing's really changing and i and paying more than a hundred dollars a month,"['existing_customer_issue', 'dissatisfied_customer', 'confirmation']"
2238,i'm not really interested in the services anymore but if there's a balance owed i would like to take care of that,"['not_interested', 'owes_nothing']"
2239,no thank you i would never use you again you are a bunch of thieves horrible company never contact me again,"['not_interested', 'dissatisfied_customer', 'dnc']"
2240,i'm currently homeless at the moment and away for a power outlet i'll contact you when able thank you,"['delay_will_reply', 'needs_income']"
2241,the covid19 hit me hard and lost a job but i was drawing benefits but it was not enough to pay on my credit and destroyed even worse what i can't understand i have paid of a mortgage on a 2000sqft home on two acres with a pool i raised three girls and bought cars and paid them off also paid my bills also two of my daughters have a college degree one of them has a master's went through a divorce three years ago and there not cheap but got custody of my youngest daughter which goes to am now my point is i had to get some personal loans not even 5000but covid hit and i couldn't pay my dues now i hear people are twice as in depth then me getting help because it's over 10grand i can't even get another loan because i have delinquent marks on my credit for not paying again they don't look at the good things i have accomplished i am just a number in the system and they advertise all this help to help you but the bottom line is they try to take your money at a very high interest i know i'm good for the money and will pay my dues like i had before but now it has gotten worse and in reality they don't care for a person that's actually suffering and help the rich and the government is helping people who take advantage over the money also the immigrants i try and get denied sorry it's not self pity it's the truth maybe i should become homeless and live off other people,"['credit_history', 'needs_income']"
2242,i'll give you call tomorrow to discuss this with you thank you for contacting me looking forward to hearing from you,"['thanks_for_care', 'confirmation', 'schedule_call_day_n_time']"
2243,you are great but right now i cannot afford the fee i wish i could keep you for the rest of my life to monitor my credit,"['compliment', 'is_interested', 'needs_income']"
2244,thank you guys so much for being there for me you will be hearing from you soon as this holiday season is over with,"['thanks_for_care', 'delay_holiday', 'delay_will_reply']"
2245,you had your second chance and you failed if you can't tell me how long it is going to take to remove 4 items let's just call it quits i will someone that can,"['dissatisfied_customer', 'not_interested']"
2246,there seems to be a miscommunication if you would like to speak to a customer service representative press phonenumber1 now,"['call_now', 'misunderstood']"
2247,you people failed me miserably you were charging more by the end if i kept you on than what i actually owed you have disapointed me a great deal,"['dissatisfied_customer', 'existing_customer_issue']"
2248,it was somewhat easy i contact the occupation1 and i told them i already settle and they got it removed by sending the correct info to the bureau that was my main one the other two items that were late i sent forgiveness letters and they removed them so i fixed the problem thanks for checking back with me,"['courtesy_or_statement', 'has_product']"
2249,i spent more time cleaning your shit up than you spent on cleaning up my credit you're not worth the head ache ,"['dissatisfied_customer', 'not_interested']"
2250,im good i was with you'll for over a year and i did get good results i'm going to find a company that not as big and work with them i think i will be more valuable to them than you guys just wasted to much money with you'll for what i got so thanks but no thank you,"['already_customer', 'not_interested', 'courtesy_or_statement', 'dissatisfied_customer', 'chose_competitor']"
2251,when we went with y'all before you didn't help get anything off and just pissed off our creditors making them sue us and then didn't offer any help for it soooo i don't think you can help us 🤷‍♀️,"['dissatisfied_customer', 'not_interested']"
2252,at this time i can't afford 13000 to go out every month i'm on ssdi or i don't eat or get my meds sorry it's a reality ,"['apology', 'needs_income']"
2253,i am so sorry i was in the emergency room will you please call me back tomorrow morning same time if you are available thank you,"['delay_sick', 'schedule_call_day_n_time', 'apology']"
2254,what kind of outstanding balance are u talking abouti do not owe you a outstanding balance that is not true,"['owes_nothing', 'what_is_this_about']"
2255,i'll be available tomorrow i only have one mark on my credit report so i don't want to pay some outrageous price and it takes months to get off,"['cost_demand', 'schedule_call_day_n_time']"
2256,sure you can call me i don't understand the 50 dollars off the first work fee anyway my credit seems to be really growing in the right direction my credit score rising quicker and more positive name1 however has discovered many discrepancies on his credit report this is the apparent result of his mother stealing his id and using it for utilities her job and ready her ' amazon shopping accounts,"['promo_info', 'credit_history', 'info_for_someone_else', 'call_now', 'confirmation']"
2257,your results have maybe removed bad reports but during the removal of them my credit score has plummeted severely i applied for a credit card and was declined due to no credit i demand you stop taking money from me immediately you are hereby fired name1,"['dissatisfied_customer', 'cancel_account']"
2258,i am with a customer if you need estimate send me your name and address i call you or text you to set up the appointment thank you,"['delay_work', 'send_info']"
2259,i have requested to call back when ready when i have the funds to move forward so no need to call right now thank you,"['delay_conditional', 'courtesy_or_statement', 'delay_finances']"
2260,im try to pay my mortgage i hav one more payment then they refinance i was gointo loandepot for refi 3pct my score is 712 avg,"['delay_finances', 'credit_history']"
2261,i don't know who u are n what u talkn about l haven't talked to nobody bout my credit n how u get my number get off my phone,"['who_is_this', 'never_requested', 'dnc', 'what_form', 'what_is_this_about']"
2262,and if you do not leave me alone and stop messaging me when i had every service canceled then you can expect a real call from my actual lawyer,"['dnc', 'cancel_account']"
2263,i can't afford to pay for your services sorry i don't have a job because i am condition1 and that is why i was tried it myself i know that i can get 1 free credit report from the 3 credit bureau but don't know how,"['how_to_get', 'needs_income']"
2264,tried you guys for a long time and no results from none of the claims i had kept getting the run around went through the percentages off organization1 at least 3 times with still stagnant results so no i'm better off letting time fix my credit instead of letting my money pour into no results,"['dissatisfied_customer', 'not_interested']"
2265,you need to stop calling me texting me i do not want nothing to do with your credit report ok thank you and stop calling and texting please,"['dnc', 'not_interested', 'confirmation']"
2266,imbsorry but i canceled my services with yall months ago i left yall numerous messages sent yall emails i don't owe yall anything you guys never for back with me about any questions i had,"['not_interested', 'owes_nothing', 'existing_customer_issue']"
2267,can you see my credit score and help me boost my credit now i in fair credit and i need only 6 point yo be good,"['is_interested', 'credit_history']"
2268,i just got my phone working again i was robbed through my own bank along with fraud from community choice financial every penny of my socsecdisability was taken,"['phone_issues', 'credit_history']"
2269,i can't work because of a knee surgery been denied disability don't have health insurance i've been living off my credit cards i'm drowning in debt depression,"['delay_sick', 'needs_income']"
2270,i paid off three credit cards and i have only one left i really need help with removing them off my credit report,"['is_interested', 'credit_history']"
2271,if you can call me after 300 pm maybe around 400 i will be available to talk but right now i'm at work so yeah thank you for keeping in touch cuz i really do want to work on my credit,"['is_interested', 'delay_work', 'schedule_call_day_n_time']"
2272,i have a family and i'm tying to buy a home and the money wasted for your shitty firm i could have payed off one of my collections,"['dissatisfied_customer', 'delay_new_house']"
2273,i did use your service tho nothing was ever changed i was charged lots of money for 0 results if u can 100 money back guarantee results i'll sign up,"['dissatisfied_customer', 'about_billing']"
2274,no and i never recently talked to your organization1 somebody else must be use my name and gave them my number and did identity theft with my name and information,"['negation', 'never_requested', 'wrong_number']"
2275,i have very important questions 1 the billing was changed over exactly 74 days ago 2 i was told about getting 3 money1 credits totaling money2 3 more than frustrated when i reduced my plan to the money3 i believe that's the amount i spoke with a gentlemen 3 months ago the remaining times was a female they was to reduce the monthly 2 months ago and the first month promo,"['about_billing', 'existing_customer_issue']"
2276,stop this pls my inquiry was in the wrong place i don't have any debt yet what i want is to build a credit ,"['dnc', 'owes_nothing', 'credit_history']"
2277,i believe you have the wrong person here i haven't ever been to location1 law for any reason what so ever how did you get my name and who is this,"['what_form', 'never_requested', 'wrong_number', 'who_is_this']"
2278,1st of go take a marketing class don't message people that you are collecting an outstanding balance and to restart with 50 dollars off this need to be 2 different categories for 2 different clients i do not have an outstanding balance do not assume put me in the correct category pissed and will not do business assuming ass free marketing tip ,"['harassment', 'dissatisfied_customer', 'not_interested', 'owes_nothing']"
2279,i only get ssdi check for rent and medical and i just had hip replacement i waiting for the job to retire me out then i can pay some things off i'm not working it was easier with 2 checks but i get enough to have a roof over my head so if they retire me next month i can get my 401k and pay some stuff off it's god hands,"['delay_finances', 'courtesy_or_statement', 'needs_income']"
2280,no i did not consult with location1 in any fashion you will cease in further attempt at communication with me,"['dnc', 'never_requested']"
2281,i haven't talked with anyone about my things do not call or text any more put me on your do not call list,"['dnc', 'never_requested']"
2282,i will call to re establish my account as of now i can not my living situation has changed its so rough rite now,"['delay_finances', 'delay_will_reply']"
2283,i've been with ya'll years ago long before i really had credit and ya'll helped me a lot right now i'm already signed with freedom debt relief because i got scammed badly and i wanted to pay some off the cards i thought it only right i do t know how much longer i have with them and they take more than i have monthly but once i'm done with them i want to get with ya'll to clean up my report,"['chose_competitor', 'already_customer', 'future_interest']"
2284,actually am not ready to purchase a home right now i will reach out to you all relating to my credit when am ready to buy a home thanks,"['delay_conditional', 'courtesy_or_statement', 'future_interest']"
2285,are you retarded or what i told you i don't have credit i don't want credit will you just stop texting me credit is for people that don't have no f sense,"['harassment', 'not_interested', 'credit_history', 'dnc']"
2286,i am sorry i am still with my doctor i just got seen so let try for 4 pm if it ok with u i want to talk about my credit,"['is_interested', 'schedule_call_day_n_time', 'apology']"
2287,no you guys changed me and did no work the guitar i talked too was just rushing to get off the phone so he could leave work i'm good thank you please stop messaging me,"['dnc', 'dissatisfied_customer', 'not_interested', 'negative_call_center_experience']"
2288,me and my wife would both like to be reinstated at the cheesiest plan you have i don't think we have any issues but would like it so we can monitor our credit scores and credit more slowly,"['is_interested', 'credit_history']"
2289,i have no amount due i cancelled i had questions regarding something on my credit report and asked many times and never got a response i owe nothing,"['owes_nothing', 'existing_customer_issue']"
2290,hello i want to fix my credit but what does my monthly payment actually do you guys send out letters but what physical effect does that have on my credit,"['is_interested', 'how_does_it_work']"
2291,i don't know if i want to do it anymore beings it's not helping it's making it worse i can't even get shit in life becuase of my credit and i have had y'all working on it for a year and bother to show for it,"['not_interested', 'dissatisfied_customer']"
2292,in january i'll have money to pay you start the service i'm trying to get caught up on main bills right now,"['delay_finances', 'future_interest']"
2293,i'm sorry still in the hospital i can't talk in the phone they took my daughter to the or can we do monday am,"['delay_sick', 'delay_hours', 'schedule_call_day_n_time', 'delay_family_sick']"
2294,i'm not looking for anymore help at the moment have credit innovations group right now and need to give them a chance to show improvements before i decide to make any changes and your fee is quite high considering i stopped seeing any improvement or helpfull tips to improve on my credit,"['not_interested', 'chose_competitor', 'dissatisfied_customer', 'cost_too_high']"
2295,i said cancel my account multiple times yet every week you try and pull money out of my account cancel my membership and stop trying to charge me also stop,"['dnc', 'cancel_account']"
2296,no please don't text me anymore i talk to one young lady she was very respectful but don't want any thing to do with location1 law,"['dnc', 'transfer_success']"
2297,i want to clean my credit upi am not working at this present timecan't afford to pay money1 a month,"['is_interested', 'needs_income']"
2298,i spoke multiple times with a rep and nobody has assisted me in canceling with you guys when i told you all i can't afford paying for it because i lost my job,"['dissatisfied_customer', 'needs_income']"
2299,will not be needing help you guys over drafted my account 300 dollars i regret very much ever hiring you guys,"['not_interested', 'dissatisfied_customer', 'existing_customer_issue']"
2300,no not until next week thank you i used your service but my credit card was compromised and consequently you all dont have my new one reach out next week and i'll update it,"['existing_customer_issue', 'courtesy_or_statement', 'already_customer']"
2301,i am sorry but this time it was my phone that was having issues i got it back yesterday and have been busy answering a lot of messages and voice mail i think around 3 pm may be a good time sorry for the inconvenience,"['phone_issues', 'schedule_call_day_n_time', 'apology']"
2302,if you guys want to waive my fee completely and actually start helping me fix my credit issues for the money1 i already paid and show me you can actually help if gladly continue the monthly thing afterwards,"['existing_customer_issue', 'cost_demand']"
2303,i'm sorry no not really i've been extremely busy and i have a friend going through a lot of stuff he looks sounds like he's about to lose his mother,"['delay_family_sick', 'apology']"
2304,well i'm not sure i work alot plus i've gotten lots and lots of calls and emails from you guys over the past 34 months also lots of 50 off first month and several 75 off and if memory has it even 1 100 off,"['delay_evaluating', 'excessive_contact']"
2305,that would be great i would love to give you extra money to have you take it out of my checking account again that sounds wonderful actually i'll just send you a money order for how about money1 that sounds fair go fuck yourself,"['harassment', 'is_interested', 'about_billing', 'confirmation']"
2306,your firm never accomplished anything for me plus your firm is a major lawsuit against it thanks,"['dissatisfied_customer', 'courtesy_or_statement']"
2307,gm i have to waited a little while have no money on hand to start the payment but when i'm ready i let you no,"['delay_finances', 'delay_conditional']"
2308,i told the people who called me i dont need your services i have no credit card debt i have no credit history so i do not need credit repair please stop calling and texting my phone,"['not_interested', 'credit_history', 'transfer_success', 'dnc']"
2309,you call me at midnight while i'm trying to sleep that's why i have haven't gotten back to you then when i tried calling you back you hang up,"['delay_sleeping', 'system_error']"
2310,im working today but im pretty sure i paid the last amount that i owed then i removed my cc from your website i should not owe any money i cancelled the subscription,"['delay_work', 'owes_nothing', 'cancel_account']"
2311,sorry i am not interested your contacting me reminds me to comple a bbb complaint on how i came to be associated with you your company is associated with scammers false advertisers an entities that aggressive pursue you to take your services in order to do business and then they disappear sometimes after taking money from clients that complaint will be completed shortly,"['not_interested', 'complaint', 'apology']"
2312,i'm sorry that i haven't been in contact with you i've been extremely busy my son is getting married sunday so i will contact you all monday,"['schedule_call_day_n_time', 'apology']"
2313,no please email me any info you may require and please stop calling and texting me it's driving me nuts,"['dnc', 'negation', 'send_info']"
2314,all you did was take my money my credit in 3 months went up 17 points are you kidding me you are the worst,"['dissatisfied_customer', 'credit_history']"
2315,i'm still in training i will start getting income in about two weeks and i am interested in your help,"['delay_finances', 'is_interested']"
2316,i have no credit card debt how ever if you want to draw up a money1 signature loan let me know,"['courtesy_or_statement', 'owes_nothing']"
2317,no thanks we already spent money1 and saw no improvement whatsoever in my credit score over a 2 ur period,"['not_interested', 'dissatisfied_customer']"
2318,i'm very interested in signing up but at the moment i can not afford it i used you guys many years ago and was very happy with the results i intend to sign up but i just can't afford it right now,"['delay_finances', 'compliment', 'is_interested']"
2319,i'm glad you reminded me but i have the lawn care man here doing yard work i didn't think he would show up today so let's reschedule for tuesday afternoon,"['courtesy_or_statement', 'schedule_call_day_n_time']"
2320,how are you doing guys guys you're not fix my grays my crazy the same thing that's continue the same thing bad,"['greeting', 'dissatisfied_customer']"
2321,absolutely not i signed up with you through a home buying program and it was a scam so u guys got my money did nothing for my credit in the entire month and the house people were scams ur company works with occupation1 i never got my money back from u or them and my credit didn't get touched organization1 law is fraud,"['existing_customer_issue', 'dissatisfied_customer', 'negation', 'already_customer']"
2322,first pf all i canceled yall and do not have a balance secondly yall owe me 1295 because it was taken out of my account after i said not to take it,"['existing_customer_issue', 'cancel_account']"
2323,unfortunately i'm not interested when i was with this was not satisfied ever month u were withdraw money out of my account did not dismissed a bill but still charge me,"['not_interested', 'dissatisfied_customer', 'existing_customer_issue']"
2324,confirmed to edit sms preferences go to mfacebookcomsettings to turn off sms for your facebook account on this mobile number reply stop reply help for other options sms charges may apply,"['courtesy_or_statement', 'confirmation']"
2325,the process location1 law takes a lot of and that i don't have i had to start paying my bills slow one by one just to see a process with my cred no disrespect but location1 law wasn't good fit with fixing or improving my credit,"['not_interested', 'dissatisfied_customer']"
2326,shoot i'm eating right now at a restaurant can we reschedule for tomorrow at the same time i will set a reminder for it,"['delay_hours', 'schedule_call_day_n_time']"
2327,if you read our previous messages you'd see i mentioned call me on 20th that's when i get paid but just remove me from call list,"['delay_finances', 'dnc', 'misunderstood', 'schedule_call_day_n_time']"
2328,please don't never never text in it phone and do not email me because you're fake you can't do anything send last year i was in touch with nothing change so why you keep texting me you can't do anything it phone is not for the same person anymore it person stop texting me and stop calling me,"['dnc', 'what_form', 'wrong_number', 'dissatisfied_customer']"
2329,call me this morning around time1 to talk about this money1 off my present bill if can make one date with no more than money2 money3 a month on date1 of each month would be great thank you call me so we can discuss the monthly price,"['cost_demand', 'existing_customer_issue', 'call_now', 'confirmation', 'schedule_call_day_n_time']"
2330,stop stop hello to you this morningi feel like you took advantage of meyour ad that i responded to was very misleading and i told you several times that i was destitutehomeless and you want to take the last bit of money that i had to do what,"['greeting', 'dnc', 'dissatisfied_customer', 'cost_too_high']"
2331,i'm just surviving atm in the present future will be different with my new job which starts in december,"['courtesy_or_statement', 'future_interest']"
2332,hi i have in a financial bind for last couple months had services but had to stop cause of increase in rent and bills would like get started back as soon as i get you all paid up name1',"['greeting', 'delay_finances']"
2333,i basically worked for a half a week just to give you guys that money just to have nothing in return then find out there is a cancellation fee that was never mentioned,"['dissatisfied_customer', 'existing_customer_issue', 'cancel_account']"
2334,not really sure i can afford it and i need to fix it quickly i don't want this to drag out and be paying it for a long time… i'm thinking that's a normal concern for those of us living week to week,"['delay_finances', 'needs_income']"
2335,i just paid 125 dollars and my fico score went down help you were supposed to help please cancel this not what was advertised,"['dissatisfied_customer', 'existing_customer_issue', 'cancel_account']"
2336,i'd loved to already have started taking care of this matter however i just don't have the money to pay right now i need a consolidation loan to get back on track and to also have a lil extra to put in the bank,"['delay_finances', 'is_interested']"
2337,i canceled the plan because i felt the need to so please y'all do me a favor and stop this if i need it i definitely know how to get it back i have talk to 3 people and told i don't need it please,"['dnc', 'not_interested', 'future_interest', 'cancel_account']"
2338,tomorrow october 061100am please call me phonenumber1 this is my home phone number thanks i'll be waiting,"['courtesy_or_statement', 'info_for_someone_else', 'schedule_call_day_n_time']"
2339,please stop calling me 630 am i am no longer interested in your services the letters sent on my behalf looked like those of my 2nd grader i had vendors contact me to let me know that they knew it didn't come from me in addition you listed my ssn on these letters what if they were intercepted i am very unhappy with your unprofessionalism and lack of respect for my privacy,"['not_interested', 'call_too_early', 'dissatisfied_customer']"
2340,i am not looking to fixing my credit score as i don't have much on there thank you and you have a blessed day,"['not_interested', 'courtesy_or_statement', 'credit_history']"
2341,for the one millionth time i dint need your help stop mother fucking harrassing me is that clear now bitch,"['harassment', 'dnc']"
2342,i've been getting call since yesterday but nobody answers and it says i'm calling after hours my login information is saying it's not correct,"['system_error', 'existing_customer_issue']"
2343,yes but only for cancellation of debt on my organization1 account i need help immediately i am stuck in a car loan with a car that has been giving me mechanical issues since literally the day i got it off the lot now i cannot get a trade in due to negative equity no one else has been able to help me with this this is all i need,"['is_interested', 'credit_history', 'confirmation']"
2344,is name1 like the most common age1 old name lmao u condition1 advantaging taking dick my name is name2 and i'm a teen future millionaire please leave me alone,"['harassment', 'dnc', 'wrong_number']"
2345,no thank you as long as my credit is bad no one is dumb enough to loan me money and i like it that way,"['not_interested', 'courtesy_or_statement', 'credit_history']"
2346,we never discussed a price on anything i shouldn't have a balance if i do then send me a copy and i will have it looked over by an attorney i don't want problems just reply when you can the balance please,"['owes_nothing', 'what_does_it_cost']"
2347,i'll reply after i have surgery on my shoulder thanks for reminder stay safe god's blessings ,"['delay_sick', 'courtesy_or_statement']"
2348,name1 telephone number is phonenumber1 you can call me in that but i really do not know what is it you want with me you say you are a lawyer but what is it,"['info_for_someone_else', 'what_is_this_about']"
2349,no i am good thanks i canceled my service with you because i had it for several months and didn't see any change whatsoever other than getting a bunch of letters in the mail letting me know how much i owed the credit card companies which i already knew but other than that nothing changed my credit score didn't improve any and if anything actully went dwn a lil and i'm assuming it's from all this new request and stuff on my account for these transcripts and bills and stuff or something but i'm good i can't afford 50 a month for nothing,"['not_interested', 'dissatisfied_customer', 'needs_income']"
2350,oh i have decided to call when i have the money to get my account started again maybe the end of next week sorry for any inconvenience,"['delay_finances', 'schedule_call_day_n_time']"
2351,hey name1 their one issue today i can't stay til 330 cuz i have no one to stay with my baby my oldest just started a job in fedex and has to be at work by 3 so i have to leave by 2 cuz he has to leave by 230,"['greeting', 'cancel_call', 'schedule_call_day_n_time']"
2352,no i appreciate you getting back to me but honestly what i was trying to say is that i don't have the money to buy toilet paper if i need it right now that's how broke i am i can't afford to work with you guys but still have a nice day,"['thanks_for_care', 'negation', 'courtesy_or_statement', 'needs_income']"
2353,tried it for a year didn't see any improvements most thankful for you trying but i don't think that the services are worth the investment,"['dissatisfied_customer', 'not_interested']"
2354,i don't know what you have heard but i have never spoken with anyone about a credit card i've never heard of location1,"['never_requested', 'who_is_this']"
2355,stop in debt age1 yo can't up my income finishing my last job because of health issue won't be able to work again and pay debts to all medical bills,"['delay_sick', 'dnc', 'needs_income']"
2356,look i got something to tell you about this location1 law b because they f me over two times back in date1 and i made them refund my f money,"['harassment', 'dissatisfied_customer']"
2357,i am already registered with you people someone tried calling this morning but i was then directed to an automated system which did not make sense if you call why tell me to go online,"['already_customer', 'got_recording']"
2358,can you all please help me get a house to live in please i tired of sleeping in my truck it's to cold i'm tired of being homeless,"['is_interested', 'needs_income']"
2359,i received a messages previously that said money1 off but when i wen t into the website to use it it didn't take off the money1,"['promo_info', 'about_billing', 'cost_demand']"
2360,can you please stop calling and texting mei work in the medical field and i can't have my phone constantly going off,"['dnc', 'excessive_contact']"
2361,i don't even know why you're even asking me to take 50 off you i fired you as my lawyer for my credit if this is location1 law i don't even know why you're calling me,"['who_is_this', 'what_is_this_about', 'cancel_account']"
2362,you were working on a challenge to a bill from organization1 where does that stand with regards to my credit,"['credit_history', 'existing_customer_issue']"
2363,i'm working now i can't make a call later what time does the office close to call later when my work leaves,"['agent_contact_info', 'delay_work']"
2364,i am interested am currently working through some family issues i am retaining your number for contact,"['is_interested', 'future_interest']"
2365,i was i a car accident on the date1 and i had to have medicalprocess1 injury1 and i had a medicalprocess2 i've not been to work since and will not be there for another two monthsi do not have any money at the moment and will not have none for bout a month so can u call me on the date2 that way i know i will have a lil bit of cash,"['delay_sick', 'schedule_call_day_n_time', 'delay_finances']"
2366,i paid you money1 a month for i'm guessing a year if not longer i just refinanced my truck to just pay the debt off you did nothing to improve my financial situation please stop these texts and remove my name from you call list immediately i feel your firm is a con,"['dissatisfied_customer', 'courtesy_or_statement', 'already_customer', 'dnc']"
2367,you are a liar did not speak with anyone organization1 nor will i ever you are a fraudscam org do not contact me,"['dnc', 'never_requested']"
2368,unless you can come up with an bewitching plan in one week i suggest you give it a few months oh and btw i was of the understanding that i didn't owe you anything it was of the understanding that after my last month of the deal was over my account would be canceled because she knew i couldn't afford you any more that's why she gave me the deal in the first place so i don't understand this delinquent charge on my account it needs to be removed once and for all thanks much name1,"['existing_customer_issue', 'courtesy_or_statement', 'future_interest', 'owes_nothing', 'cancel_account']"
2369,i sorry but i notice you guy have not been able to do much with my crediti realize getting my credit where i need it depends on meso i'm working on it myself doing what's needed to get it where i need it i know it may take more time doing it myself but i don't want waste money paying u guys to do what i can do my main important thing right now is removing these 12 inquiries and getting my balances down you guys gave me a letter to send out to remove inquiries but don't seem like it worked if you can remove the inquires i may consider but since i have to be the one to send a letter myself i might as well write one up myself and send them out also i looking to try another company that can do a better job so please stop the calls if i decide to work with you again i will call u,"['dissatisfied_customer', 'apology']"
2370,stop he already had you and we cancelled it you did not clear his credit so please stop calling and texting,"['dnc', 'dissatisfied_customer', 'cancel_account']"
2371,somebody stole my information i am in the middle of an investigation trying to find out what happened i need to speak with somebody to discuss my options,"['is_interested', 'credit_history']"
2372,i did try and call today talked to sme guy that said he didnt no wht was goin on u can call me now if u can,"['call_now', 'negative_call_center_experience']"
2373,i've been with location1 for about two or two and a half yrs trying to fix my credit till now my credit hasn't been fixed i've been paying to get it fixedno one seems to make me understand what's going onit better for me to cancel it,"['dissatisfied_customer', 'already_customer', 'cancel_account']"
2374,what kind of assistance i'll make my payment on the date1 this month if thats what your calling for,"['existing_customer_issue', 'what_is_this_about']"
2375,yes texting me is fine however i do get off of work around 400 or 430 if you would like to reach out to me that way thank you,"['text_only', 'schedule_call_day_n_time']"
2376,ok now is not a good time i'm at work right now i get off at 500 or 530 if that is not to late,"['delay_hours', 'confirmation', 'schedule_call_day_n_time']"
2377,take my phone number off this shit you keep calling the wrong person and you niggles are annoying afffff,"['harassment', 'dnc', 'wrong_number']"
2378,well due to the speed what you reply it seems blatantly obvious that i am not even talking to a human being but i am talking to a computer goodbye,"['courtesy_or_statement', 'real_person']"
2379,i'm not paying one more dime location1 law firm are thieves and haven't kept their word leave me alone,"['dissatisfied_customer', 'dnc']"
2380,i called you guys two weeks ago and was told my situation could not be improved until i pay the collections from three years back that have been charged off i am confused,"['owes_nothing', 'existing_customer_issue']"
2381,tomorrow i will be able to talk it cost money which i don't have am looking for a job i am a formal occupation1 but am not trying to get back on the road which is hard to get regular jobs which am trying to get a job close to home it's hard when you don't have any one around to help like people who do,"['needs_income', 'schedule_call_day_n_time']"
2382,i will get back with you guys because i still want to fix my credit but having some financial issues to be committed to it right now,"['delay_finances', 'is_interested', 'delay_will_reply']"
2383,i am sorry but i have decided not to use your services at this time thank you for your time name1,"['thanks_for_care', 'future_interest', 'apology']"
2384,i'm not well at the moment and i'm off of work on sick leave from covid call me tomorrow evening i'm resting my voice is horrible,"['delay_sick', 'schedule_call_day_n_time']"
2385,sorry i work two jobs i think i will take a break see what i can do just paying my bills on time and rebook at it in a year thank you,"['courtesy_or_statement', 'future_interest', 'delay_work', 'apology']"
2386,i do not want location1 law i'm cancelled because i pay u more than i actually owe so thank you but i am ok without,"['not_interested', 'courtesy_or_statement', 'owes_nothing', 'cancel_account']"
2387,no l not interesting in making nothing we you all please remember l closed my case with you all l chance my account so now one could go in,"['not_interested', 'dissatisfied_customer']"
2388,i have talked to your company two or three time and told them that i wanted to cancel each time but undoubtedly it has fell on deaf ears,"['transfer_success', 'cancel_account']"
2389,i actually just need to pay you guys to finish the process you already started i will be in touch soon as i can make the payment,"['delay_finances', 'already_customer']"
2390,no i did not express interest in your program please remove my contact information from your files thanks,"['dnc', 'never_requested']"
2391,hi i am interested however i just started working and need to save up before i can shed out any extra money right now my budget is super tight right now i'll have to reach back out after a couple paychecks,"['greeting', 'is_interested', 'delay_finances', 'delay_conditional']"
