,phrase,intents
1067,what's the per month cost looking for 2 outdoor cameras 3 door sensors 1 indoor motion sensor 1 smoke alarm,"specific_equipment_cost,what_does_it_cost"
1068,i didn't express an interest i was only updating my password for my mothers account please remove my name thank you,"courtesy_or_statement,dnc"
1069,i am i work 12 hour night shifts and i am on stretch if you don't mind calling me tomorrow morning,"confirmation,schedule_call_day_n_time"
1070,this a wrong number am not name1 and am not interested in your market please stop contacting me thanks,"courtesy_or_statement,dnc,wrong_number,not_interested"
1071,what are your calling hour window times not a good time nowi just woke uprunning late on my schedule today,"agent_contact_info,delay_hours"
1072,hello name1 i am no longer looking for home security at this time i am not prepared to pay out of pocket upfront costs for the equipmentservice at this time thank you for reaching out,"greeting,not_interested"
1073,hello not interested any more spoke to a occupation1 and cost is not what i am looking to pay thanks for reaching out,"not_interested,cost_too_high"
1074,good morning we decided to go another route for security your system was a bit more than we wanted to pay but thank you,"greeting,cost_too_high,chose_competitor"
1075,apologies again our power went out due to the storm yesterday before you tried there is no eta on restoration so i will let you know,"delay_will_reply,apology"
1076,hello i am interested in a system for my home on location1 i have some cameras but i would like to know how much to set up monitoring a month,"existing_system,what_does_it_cost,is_interested,greeting"
1077,please don't contact me anymore i'm still thinking about it and will contact you if interested thank you,"dnc,not_interested"
1078,how do you know could not get me the pricing you neber told me a proce for 5 windows 3 doors that is all i need,"misunderstood,specific_equipment_cost"
1079,i just answered i'm not interested at the moment thank you again for the 4th time please don't call anymore,"future_interest,dnc"
1080,i do apologize for the lack of communication i am still i the search but paying over 1k a year is a bit too much,"delay_evaluating,cost_too_high,apology"
1081,hello i had pressed stop multiple times i appreciate the text but please stop contacting we are no longer interested,"courtesy_or_statement,dnc,greeting,not_interested"
1082,i was interested in the ring doorbell but i don't have alot of money right now is why i haven't continued to try to get the ring doorbell i seen they were a hundred or 2 and i don't have enough for it,"needs_income,is_interested"
1083,hello name1 i am not interested in a home alarm system your company would not give me a quote without running a credit check i do have a home alarm system with att at this time,"greeting,not_interested,chose_competitor"
1084,i have one slide and two doors five moving windows 10 nonmoving windows and would like a camera at my front door and cameras on the exterior of my house as many as possible 34 can you please give me a bid for that and email it to me i would appreciate it thank you,"send_quote,home_specifications"
1085,hi sorry for the delay actually i will be closing escrow on a home that has vivínt security installed,"greeting,new_home,apology,chose_competitor"
1086,no ma'am i am interested we've had a death in the family it will be a few days before i can focus on that,"delay_funeral,is_interested"
1087,i am really interested in getting the security system my house is being renovated and will not have power until about 2 weeks i believe you need power for the system you may call me and we can discuss cost if you like,"how_does_it_work,is_interested,call_now"
1088,hi name1 can we talk tomorrow we are in the process of buying a new home waiting to make sure we are moving forward,"schedule_call_day_n_time,greeting,delay_new_house"
1089,it sounds like it's going to be a bit expensive it might be better for me to go through amazon and download it onto my smartphone and cameras in my home i don't want to spend a fortune because i don't have a fortune not even a tiny one and to pay for equipment which probably isn't in the cost but if we're talking approximately 100 a month or so i just can't do it it would be impossible i have way too many bills on my plate here,"needs_income,chose_competitor"
1090,sorry i'm sorry yes i am still interested in the alarm system i would like to know what's the best offer you can give me for my condo,"promo_info,is_interested,apology"
1091,i'm closing on our house on date1 and there is an alarm system so want to see what is currently in place first if you want to follow up mon tues next week we can explore,"existing_system,schedule_call_day_n_time"
1092,hi i'm so sorry i'm at work can you call me after time1 or friday i'm off any time works on friday,"schedule_call_day_n_time,greeting,delay_work"
1093,i got a quote already i'm not interested in spending that amount they quoted or anything close to it,"transfer_success,cost_too_high"
1094,the representative hung up as he was going over prices this second time and this is rude and bad customer service,"negative_call_center_experience,system_error"
1095,i can't afford at the moment it's gonna be a few months before i can afford equipment installation and monthly fee,"buy_equipment,delay_finances"
1096,i'm working your company comes highly recommended but your monthly monitoring fee seems high i already have house hard wired with a system but it's age1 years old monitoring is only money1 month,"existing_system,cost_too_high,delay_work,cost_demand"
1097,good afternoon i told a previous rep that i had not closed on my house and i will not be doing anything until then please don't send anymore text thank you for your interest,"dnc,greeting,delay_new_house"
1098,for the 30th time the system is great and would be perfect if we had a bigger house and truly needed all the bells and whistles might be great a couple years from now with a few more kids but still too pricey for what we need right now the homeowners discount would apply to any security system we would install so that's a wash when considering options so it's still close to 1000 per year for 5 years and i've learned my lesson about locking into contracts longer than 1 year and having to pay our way out of it if it doesn't work out i truly appreciate your efforts but for those reasons we're out,"future_interest,not_interested,about_contract,needs_income"
1099,hi name1 last time i talked to you guys i was given a quote that was way out of our budget we will not be getting drug1 for our home thanks so much,"greeting,cost_too_high,not_interested"
1100,can't talk but how much is it if we already have the camera we have night hawk 4 akers can the connect it and how much is the monthly monitoring,"what_does_it_cost,equipment_compatible,delay_hours"
1101,in the meantime can you send me a quote for a system that includes door sensor glass sensor garage rolling door sensor two internal motion sensors thanks,"specific_equipment_cost,send_quote"
1102,hello we do not qualify for a monthly payment option for the equipment due to credit and we can not afford the cost outright right now but thank you,"needs_income,courtesy_or_statement,greeting,credit_denied"
1103,i am looking to put outdoor cameras up around the barn and house a front door camera at house is this something you do what is the cost,"how_does_it_work,specific_equipment_cost,what_does_it_cost"
1104,i'm sorry but the main issue is the extremely high product cost of money1 i have the same configuration from another high quality supplier at money2 which is much more reasonable and this works in the same way as your system the monthly cost from them is money3 and i pay the money2 up front,"cost_too_high,apology,chose_competitor"
1105,hi you can call my husband at phonenumber1 right now but if you need to get in contact with anyone please use my number,"call_now,info_for_someone_else"
1106,hi name1 i have decided to purchase a vivint system we need four outside cameras two outside motion sensors a ring type doorbell,"specific_equipment_cost,greeting,is_interested"
1107,sorry i couldn't answer your call around time1 would be the best time for me to chat about the security system,"schedule_call_day_n_time,apology"
1108,no please take my phone number off of this list i'm getting too many calls and texts about this and i am no longer interested thank you,"dnc,negation,not_interested,excessive_contact"
1109,you are texting the wrong number this is not name1 please stop texting this phone number thank you,"dnc,wrong_number"
1110,i am not specifying a time i am not on vacation i would like to get pricing on a vacation home in location1 i won't be there until sometime in date1 or date2,"misunderstood,future_interest,what_does_it_cost"
1111,i have told over 10 occupation1 that have contacted me that i'm no longer interested again can you please remove my information so i could no longer be contact thanks,"courtesy_or_statement,dnc,not_interested"
1112,hi i already have set up service with another company could you please take me off your list thank you,"courtesy_or_statement,dnc,greeting,chose_competitor"
1113,listen i spoke to one of your occupation1 and he was very unprofessional calling me a liar that being said i no longer will attempt to do any business with your company thanks if you really have recorded lines then look for the conversation i had with name1 please don't call,"transfer_success,not_interested,courtesy_or_statement,dnc"
1114,no my husband called and talked to someone this afternoon and for right now we are going to pass,"negation,transfer_success,not_interested"
1115,i've already spoken with someone and you guys were not able to give me what i was looking for doorbell camera driveway camera camera for side of house indoor motion detector backdoor camera no installation fee monthly payment under money1,"specific_equipment_cost,transfer_success"
1116,i've been on vacation all last week and need to catch up with work and many other things i will call you when ready,"delay_conditional,delay_work"
1117,i'm sorry i had to hang up i am at work i'm going to give you my moms number since this is for her could you call her around time1 phonenumber1 thanks,"info_for_someone_else,schedule_call_day_n_time,delay_work,courtesy_or_statement,apology"
1118,i tried to do it but the debit card that i have i guess its like a prepaid card and it wouldn't go through also im getting that house so im looking again,"system_error,new_home"
1119,i have already talked with name1 please stop calling and texting if i decide i want this i will call,"future_interest,dnc,transfer_success"
1120,hello so sorry about earlier i've been so busy at work and after work taking care of my mom i am available thursday anytime after time1 my mom recently injury1 so i take care of her and her dogs after work,"delay_family_sick,schedule_call_day_n_time,greeting,apology"
1121,hello name1 not at this time we're in the process of trying to sell our house and buy a new one thank you though,"future_interest,greeting"
1122,oh i probably just hung up on you because they push whatever i thought it was a robo call sorry try it again,"call_now,apology"
1123,vivint is 40+ a month way to much i currently pay 21 a month wadt also your not willing to replacing all of my window and door sensors and want me to pay for a half new system at 40+ a month you don't even offer a camera in and out which i already have oh not to mention your unit needs to connect to my internet another bill i pay for monthly and you want to use it for free get the fuck out of here so for that that vivint and i will not be a good fit ever am so good on not wanting your overly priced half new service,"cost_demand,not_interested"
1124,hello i didn't qualify for the system i would have to pay all up front i'm not able to at the moment,"not_eligible,needs_income"
1125,i can talk but i don't have much time to speak on phone if they will be specific on price then call me now,"what_does_it_cost,call_now"
1126,name1 please do not attempt to contact me again i explained to the gentleman that first called me i am not interested thanks so much though,"dnc,not_interested"
1127,i was going to go with you guys i spoke with someone the other day bc my wife and i had received a quote unfortunately your price was too high so we are going to go with adt instead,"transfer_success,cost_too_high,chose_competitor"
1128,hey yes that would be great but my money was stolen by choice home warranty and now that puts me short on alot of things can you call me this week on friday ,"confirmation,schedule_call_day_n_time,greeting,needs_income"
1129,we already have one and we're only interested because they were offering free for 3 years with us going solar we will keep our current security,"promo_info,has_product,chose_competitor"
1130,hi name1 thanks for your calls and texts to be direct in my opinion the organization1 system is far to expensive for what i'm looking for in a home security system i don't see the value proposition if i could get a quality system installed for money1 max then i would be interested in talking about my options my definition of a quality system is the following control panel front door bell camera rear camera for our back yard 6 total sensors for our points of entry doorsand windows if that's not something that can be accomplished then that's ok but we don't really have anything to discuss at this time thank you,"specific_equipment_cost,cost_too_high,greeting,cost_demand,courtesy_or_statement"
1131,could you quote me for an outright purchase of all equipment would we still be required to have a lease or would we be allowed month to month,"about_contract,what_does_it_cost"
1132,we have not even moved in to our new yet i do not know my security needs yet it will be months before i am interested in any additional costs to my day to day life,"future_interest,delay_evaluating,delay_new_house"
1133,i won't beg your company for a quote if i can't get one via email then remove me from your call list,"dnc,send_info"
1134,nevermind you're not even taking the time to speak to me individuallyyou're sending me a pretyped message please quit contacting me and put in the notes to quit calling me also,"dnc,not_interested"
1135,hi name1 i have adt coming out to my house on the 23rd to see about customizing a plan and to check the house out for free free consultation no fee to come out if you can give me the same offer i will be more likely to incline to see if what you guys have to offer will fit my family and home,"cost_demand,greeting,chose_competitor"
1136,i was not interested in a home security system because i rent an apartment however i was interested in employment with your company if they were looking for any alarm monitoring employees in your central station so if you can point me in the right direction for that i would appreciate it thank you,"courtesy_or_statement,not_interested"
1137,well i called and wanted services and two different reps called and hung up on me when speaking on security i wouldn't want to be in a situation where in i need to call i get hung up on,"negative_call_center_experience,not_interested"
1138,yes i am we closed this week don't move in till mid november but i am wanting to have you guys come out,"confirmation,is_interested,new_home"
1139,i have a system that is non activated it came with the house i just bought my concern right now is that my doorbell doesn't work i think because your system is on it inactivated i'd really like to have my doorbell back,"is_interested,existing_system,new_home"
1140,at the moment i do not need camera service they have been dialing me and sending me messages but at the moment i do not want service,"not_interested,excessive_contact"
1141,i told someone else with vivint that we are no longer interested please already had another system installed,"transfer_success,not_interested,chose_competitor"
1142,sorry not interested spoke with sales rep and was not approved for your service due to low credit score,"transfer_success,not_eligible,not_interested"
1143,i did some research on monitoring devices and the pricing for what we were asking for is ludicrous from you all i dont mind paying out of pocket for somethings true value however i can get basically the same monitoring for approx half the quoted cost,"cost_demand,cost_too_high"
1144,i'm on my way out currently have home security with cox cable if you can tell me what your price would be we may be able to move forward but i would have to know when advance,"what_does_it_cost,delay_hours,chose_competitor"
1145,we are actually out of looking for a house right now due to the market we will be looking again in date1 and contacting again around date2,"future_interest,delay_new_house"
1146,are you open monday i am busy this week at work and checking on my new home it will be finished date1 i am looking for video cameras for the front back and inside my home we are looking for window alarms and keyless entry and 24hr monitoring and the ability to download it on our phone and a monthly budget of about money1 a month can you help with this we are looking at adt and brinks as well,"specific_equipment_cost,schedule_call_day_n_time,cost_demand,new_home"
1147,hello name1 thank you for the information we have put monitoring system in our home already we don't need the service at this time thank you,"greeting,has_product"
1148,thank you but im going to go with another company i can't afford your services thank you for your time,"courtesy_or_statement,needs_income,chose_competitor"
1149,hi yes i just bought a new house and they already have the vivint equipment there so i’m thinking to go with you is there any way i can get a technician to my place to see if the equipment is good and ready to go that way i can see what do i need and what not and then i can signup for a monitoring and buy any other equipment that i may need,"confirmation,existing_system,greeting"
1150,i was told that the cost is money1 a month for the first five years and that it goes down to money2 afterwards,"transfer_success,what_does_it_cost"
1151,your agent said that you only provide a quote on the phone after i provide how many windows and doors i have that won't work for me i have other companies that stopping by my place to view and provide solutions what i need your agent said that your company does not offer that,"transfer_success,not_interested,chose_competitor"
1152,i tried to answer i am not interested please remove me from all vivant call and email and text lists thank you,"dnc,system_error,not_interested"
1153,hello sorry i've been missing you can you quote me on a price if you wanted to talk i'm available now,"call_now,greeting,apology,send_quote"
1154,do you charge any interest on the equipment that is financed how long can you keep the footage is there a light that shines when someone activates outdoor camera,"how_does_it_work,what_does_it_cost,no_monitoring"
1155,hi name1 are you able to discuss the options via text by any chance has the price changed any from the original quote,"text_only,greeting,what_does_it_cost"
1156,i am calling you back and you are hanging up just curious if you are having a bad connection or might be me call now from different phone or reset the answercommunication,"system_error,call_now"
1157,i already met with your local occupation1 door to door and your system is double what i am paying for frontpoint unless you can match or beat their monthly fee i can not see switching,"transfer_success,cost_too_high"
1158,i am in the process of trying to avoid eviction and i'm not sure i'll be able to afford this service it was too expensive on another occasion my credit isn't good enough,"delay_conditional,needs_income"
1159,yes like i was explaining once i move into my home i want this service it's in the process of being built,"confirmation,delay_new_house"
1160,i purchased a home that already has a organization1 system when i called to inquire on activating it the occupation1 didn't understand abs tried to sell me a new system with installation fees etc i want to know the cost to reactivate what is already there and costs for additional options to add to the current t system and if y'all offer discounts for occupation2,"promo_info,existing_system,what_does_it_cost"
1161,i want a new 8 to 12 camera system and i will be installing and monitoring it myself i have already spoke with a occupation1 and the cost of your system is entirely to much,"specific_equipment_cost,cost_too_high,no_monitoring,transfer_success"
1162,if you have a deal that includes no payment for the first month i will take it otherwise i can't do it at this time,"cost_demand,future_interest"
1163,please don't text or call i'm not able to get your services because since my husband has died i don't have the necessary funds thanks so much,"delay_funeral,dnc,needs_income"
1164,we have decided to wait on a new system we've been paying 39 a month with all doors and windows having sensors i'm not ready to jump to 75 or pay for a new system at the moment we did not pay for the current system or installation so for now we will hold off,"future_interest,cost_demand"
1165,i do not need a occupation1 i have a occupation1 please quit texting and emailing me as you must have e your whole office working on this,"dnc,not_interested,has_product"
1166,well name1 why don't you come to my house and measure it up and i want some cameras and let's see how much it is a month,"specific_equipment_cost,what_does_it_cost"
1167,please stop contacting me due to excessive calling and then being hung up on by one of your occupation1 i have zero interest,"dnc,not_interested"
1168,my husband and i are going to pass didn't realize we had to purchase the items and pay for the services thought they would be in one price but thank you for your help and time,"not_interested,cost_too_high,no_monitoring"
1169,can you please remove me from your listing i was told i wasn't approved for your service and will like to not receive anything regarding,"dnc,delay_will_reply"
1170,i had a family emergency i apologize i really need your services my home closes date1 i was trying to get it done on that day or before if they let me,"is_interested,schedule_call_day_n_time,delay_family_sick,new_home,apology"
1171,yes would u please call me back i get so many messages that useless that i don't check my message like i should please call me back,"confirmation,excessive_contact,call_now"
1172,i got a complete quote from name1 at organization1 friday the monthly monitoring is too expensive have a good day,"transfer_success,cost_too_high"
1173,i already spoke to someone you guys are still calling and texting me multiple times a day stop blowing up my phone,"dnc,transfer_success,excessive_contact"
1174,no i think i will pass i heard a couple of bad customer stories in my neighborhood amd the equipment you arenofferingnis way to expensive no promo offers or anything there are other companies that will not charge as much,"not_interested,cost_too_high"
1175,name1 i am a little busy but you can try to reach me at phonenumber1 and let me know you are calling me sometimes tuesday next week by time1 so i will pick it up please,"info_for_someone_else,schedule_call_day_n_time,delay_hours"
1176,hi yes im still in the market im currently in my last stages on closing so i will be in contact for what your company has to offer after closing is finished i believe the home has had vivint prior,"future_interest,is_interested"
1177,we can talk now i'm just not in the position to pay the 261 that i was quoted to update the system thats here,"cost_demand,call_now"
1178,i have a 2407sqft i am in need of 4 to 5 cameras 2 placed in front of the home 2 inside the home and 1 in the back keyless entry for the front door and window sensors,"specific_equipment_cost,home_specifications"
1179,i have alert 360 now but i saw your company and wanted to get a quote i have 2 french doors the front for garage and would like cameras by the front door and on the garage simple alarm system nothing fancy i have a dog as well so he doesn't let anyone in as well,"send_quote,home_specifications"
1180,no thankyou i have too much going on right now my grandpa just passed i will be in contact when i can please no more calls and messages,"delay_funeral,dnc,not_interested"
1181,i live in location1 and my phone keeps ringing at time1 stop texting and calling it's a 3 hour time difference i'm not interested,"dnc,not_interested"
1182,i would need to pay for equipment with monthly bill if i can't do that i'm not interested i'm on disability and afford the up front cost,"cost_demand,buy_equipment"
1183,i spoke to several people that called me already i have a contract for 2 more years with organization1 someone came by about a year ago saying vivint can cover up to money1 but they couldn't help me with that over the phone,"cost_demand,in_contract"
1184,thank you for reaching out i am no longer looking for a security provider please remove me from your list,"dnc,not_interested"
1185,hi we just got our system last week we just have a couple issues i can talk to someone anytime today our alarm is going off when i open the garage door also we need a sensor on the door from our garage into our house which we totally forgot when we ordered and had installed also i have the deter feature turned off and it keeps chirping when people are around,"schedule_call_day_n_time,greeting,has_product"
1186,i will reach out once i close on the house we havent moved in yet i told someone from location1 this already please stop calling,"future_interest,dnc"
1187,hi name1 i was actually calling about getting boat security and when i called you guys he said you cannot offer anything for a boat i'd like to know how it works for the house though is it a monthly fee do you have cameras that i can look at on my phone how does it work,"greeting,what_does_it_cost"
1188,hey name1 do you have a plan where i don't put anything down and only pay money1 a month for my plan,"cost_demand,greeting"
1189,you have completely lost my business with how much you have called me stop calling and texting my phone,"dnc,not_interested,excessive_contact"
1190,hello we decided to sell the condo so we won’t need the security system anymore thanks for the follow ups much appreciated,"greeting,not_interested"
1191,no i'm i'm not looking to be thousands of dollars for a home security system i am just looking for a very low monthly payment and to rent equipment at a very low cost so you guys are obviously not a good option for me i will probably go with edt because they're allowing me to sign up for 100,"cost_demand,negation,cost_too_high,chose_competitor"
1192,i am focusing on closing on a new house right now happening soon we will be renting out this current ace probably airbnb and need a security system so i will be in touch when ready,"delay_conditional,is_interested,delay_new_house"
1193,i am no longer interested the amount of calls i've received after mentioning this is super annoying,"not_interested,excessive_contact"
1194,no was already told my credit was a little short of meeting the requirement so i'll pass thanks,"confirmation,negation,credit_denied"
1195,no thanks the previous gentleman informed me that i had two options one for 100000 and the other 20000 with a monitor fee of 49 to 54 dollars i can go with the ring instead,"transfer_success,not_interested,chose_competitor"
1196,maybe this afternoon i just needed basic alarm so if someone broke in my house alarm would go off i have an existing hi tech system in place that adt installed it's got sensors on every window and motion detectors and a so i just need a monthly rate for a basic alarm system so if door or windows are broken a loud siren goes off,"schedule_call_day_n_time,specific_equipment_cost,equipment_compatible"
1197,we just purchased a home we haven't moved in yet but will most likely be moved in by end of november we were shopping around to see prices and we were just looking for a quick quote we won't have all of the info on the house until we are moved in,"delay_evaluating,new_home,delay_new_house"
1198,yes i'm very interested and wanting to set up a time one question i have is do we pay a monthly fee or is there any charge for anything ,"schedule_call_day_n_time,what_does_it_cost,is_interested"
1199,leave me alone name1 you people are leeches i'm not interested anymore you have literally annoyed me out of doing business with your company stop,"dnc,not_interested"
1200,yall said my credit wasn't good enough when do you have to have credit for alarm looking at someone else's thanks,"chose_competitor,credit_denied"
1201,i can't do anything until i close in the house in a couple weeks the house is set up with some vivint already,"existing_system,delay_new_house"
1202,i understand that i just need to know the price of the window alarms and i need a picture of them please,"confirmation,send_info,specific_equipment_cost"
1203,we won't qualify for any financing for the equipment and don't have the funds to pay full price up front,"needs_income,credit_denied"
1204,i have decided to go in a different direction i am no longer interested please remove me from call and text lists thank you,"confirmation,dnc,not_interested,chose_competitor"
1205,ok im under a ton of stress right now so please forgive me if i answer on tuesday and you need to refresh my memory about our appointment im focused on my hubby right now hopefully he will be home by then,"delay_family_sick,schedule_call_day_n_time,apology"
1206,if this is the same company that contacted me earlier and it's free activation and free installation and it's money1 a month that's the only few to be paved in the paid initially i'm asking because that's what i was told i'm just making sure before i make a appointment,"cost_demand,free_install"
1207,everything works just didn't want to resume the previous owners contract i am looking for a month to month not a long term contract with vivint can you give me an estimate for just the monitoring without contract through text or email then i'll decide whether or not to move forward with phone call to rep etc,"about_contract,existing_system,send_info"
1208,today if you could provide me with the telephone number they will call from so i know it is not a spam call,"agent_contact_info,schedule_call_day_n_time"
1209,hey i am very much so interested in getting the service but the 210 down payment that you are asking is just not a good time because i got to much going on the holidays and its just me doing everything thats just a little steep for me at this time,"needs_income,is_interested"
1210,it will be later because we will put our house on the market as soon as we find a house to purchase all contact your once,"delay_conditional,delay_new_house"
1211,i will call your company as soon as i have free time available what are the hours of operation for the organization1,"agent_contact_info,delay_conditional"
1212,good info no more calls right now reach out to me in mid dec as i was taken into emergency surgery sat and will be in a considerable lengthy recovery,"future_interest,delay_sick"
1213,can you give me an idea of cost for monitoring and lock controls also what sort of discounts are available,"promo_info,what_does_it_cost"
1214,ok thanks for the follow up i just can't see myself paying 2 to 3 times more than what i'm currently paying,"courtesy_or_statement,confirmation,cost_too_high"
1215,i can't answer my phone at work but i'd like to know what i'd have to pay upfront and what it is monthly,"what_does_it_cost,delay_work"
1216,ok adt is giving me the equipment no charge and 59 dollars a month monitoring fee and i pay for two extra cameras but i'm getting everything i want you guys don't offer that so thanks but no thanks,"confirmation,not_interested,chose_competitor"
1217,i've chatted with someone and was told i didn't qualify to pay my equipment in payments and i can't afford to buy it outright,"needs_income,transfer_success,credit_denied"
1218,at this time your pricing is too high so i am still shopping around if you can come down on price please email me at emailaddress1 thanks,"cost_demand,send_info,cost_too_high"
1219,i am at a family function right now but does the installation require drilling holes or is it all wireless,"how_does_it_work,delay_hours"
1220,already spoke to someone last friday i am no longer interested in getting this system please remove my name from your list thanks,"courtesy_or_statement,dnc,transfer_success,not_interested"
1221,hello we have not yet closed on our new house so when i talked to the salesperson before he suggested waiting until we took occupancy as we are still deciding if we will get a security system or not please checkin in mid november,"future_interest,transfer_success,greeting,delay_evaluating,delay_new_house"
1222,yeah i found a company that is actually 10x cheaper with no monthly payments and all equipment is just 4900 can you do better then that no didn't think so,"cost_demand,chose_competitor"
1223,i donti've been away from home for a few days on vacationi'm flying home later todayi'll deal with you guys then,"negation,delay_hours"
1224,please stop harassing me i told your representative i don't want your product i will report you and inform peoplevia social media if this continues,"dnc,not_interested"
1225,hi name1 we don't have our new house yet still in the loan process expected to close midnovember,"future_interest,greeting,delay_new_house"
1226,how much cost for 2 doors 6windows 1 door bell camera 1motion sensorsorry i don't have time to call,"text_only,specific_equipment_cost"
1227,hi name1 i am interested in the doorbell and alarm system but currently need to see if my adt contract has ended,"delay_evaluating,greeting,is_interested"
1228,well i need to think about it some more and the cost of the equipment i want to be able to afford this in my household budget before i make a decision,"delay_evaluating,delay_finances"
1229,i talk to someone they did a credit check and said i couldn't get the free install i only can get the one that's 200 down and 45 month,"transfer_success,credit_denied"
1230,hi name1 the price tag is just too high i'll have to stay with adt because the discount for relo is substantial i just paid 4k for my system 15 years ago,"greeting,cost_too_high,chose_competitor"
1231,hi we are interested in learning more but are currently not free due to covid and a family member being in the hospital are specialist able to talk on the weekend,"delay_family_sick,schedule_call_day_n_time,is_interested,delay_sick"
1232,yes i am interested but the 90 dollar a month service fee i thought was a little high that i was quoted,"cost_too_high,is_interested"
1233,not intrested i found a company already and system is installed already so please stop calling and messaging me take me of your calling list,"dnc,not_interested,has_product"
1234,hi we are actually in the middle of trying to move and have a baby this coming week so now is not a good time if possible once things settle down i would like to reach out again,"greeting,delay_will_reply,delay_new_house"
1235,i need a price on the system and monthly charges with out a credit check first i don't mind a credit check but i need pricing first i would be paying cash for the system,"what_does_it_cost,buy_equipment"
1236,i tried all do as i yesterday to donate to groups i heard a relative had passed away then they called me in the night hi,"delay_funeral,greeting"
1237,i just got off a call with a occupation1 and the costs for the next 60 months is more than i am paying now for the same service,"transfer_success,cost_too_high"
1238,not interested i told your rep what i wanted he literally hung up on me pretty poor customer service,"system_error,transfer_success,negative_call_center_experience,not_interested"
1239,i told 4 of your occupation1 that called and texted 4 companies came out and walked through my house vivint wanted to charge to walk through the highest company was money1 cheaper for the same equipment you offered thank you for your help i have a security system being installed today,"transfer_success,cost_too_high,has_product"
1240,is too late your prices were too high and i'm already with adt so i'm just upgrading and staying with adt thank you anyways,"cost_too_high,chose_competitor"
1241,this is the only time i have after 2 pm my time i'll be at work till midnight i am free tomorrow same time as today,"schedule_call_day_n_time,call_now"
1242,i know you've been trying to reach me i've had a conversation with one of your organization1 team members and have found your offering to be exorbitantly high priced i don't believe there is an option forward unless you attach a quote for the following three external cameras with flood lighting two internal cameras a door lock please quote two options 1 a contract for say 36 months 2 i pay for equipment and no contracts thereafter ie i will manage the devices on my app please quote your lowest price and if it at least is in the same ball park as what i want we may be able to talk else you are wasting your time and mine thank you,"about_contract,specific_equipment_cost,transfer_success,cost_too_high"
1243,someone called me said my credit score was to low never would give price need 10 window sensors front door sensor master bedroom sensor and camera for living room back door has a keypad entry with like deadbolt,"specific_equipment_cost,home_specifications,credit_denied"
1244,i'm good thank you i feel the price point is a little high to me for equipment and i can't guarantee myself to that sort of commitment,"not_interested,needs_income"
1245,i want to know your monthly fee for service and whether you offer free installation and what comes with it,"promo_info,what_does_it_cost"
1246,not today but i am interested i don't think i need as much as in package and i need to see exactly when my contract is over with organization1,"is_interested,in_contract"
1247,i already bought home security not interested anymore please remove me from your call list thank you,"dnc,not_interested"
1248,hi name1 sorry i haven't been able to return calls i will try to get answer calls by the end of the week,"greeting,apology"
1249,i will speak with my husband this evening and get back to you with a final answer i appreciate you reaching out,"courtesy_or_statement,delay_evaluating,delay_will_reply"
1250,hello i have already picked a home security system through a different company thank you for checking in,"courtesy_or_statement,greeting,chose_competitor"
1251,i can talk this afternoon i'm looking for something more around 50 a month and the quote i got was 70 a month so i will probably keep looking around,"cost_demand,schedule_call_day_n_time,cost_too_high"
1252,i am currently having my home assessed for sale and have postponed purchasing a home security system i retained your company's contact information and will look again for home security once settled at a new location there is no need for you to contact me again thank you and have a great day,"future_interest,dnc"
1253,it's easier for me to text right now due to i'm at work how much is it for the package with the cameras,"text_only,what_does_it_cost,delay_work"
1254,i am only wanting a non monitored camera system installed as i want no monthly bill or most of all no commitment for a lengthy contract,"about_contract,specific_equipment_cost"
1255,this is not name1 i have had this number for almost 15 years and he still continues to use it on everything he signs up for i have had debt collectors calling for him lawyers calling for him and solicitors nothing against you or your company but please remove my number from his contact information thanks,"dnc,wrong_number"
1256,i am having vivint installed when we close on the new house one of your techs is in direct contact with me and he's going to install for me,"transfer_success,delay_new_house"
1257,you can call now my credit isn't really good now due to consolidations if you can make it work with no out of pocket money and i setup automatic payments you can call,"cost_demand,call_now"
1258,hi i was wondering what that was on schedule the home we were in escrow for fell through we are taking a breal from looking for a house,"future_interest,greeting,not_interested"
1259,hello name1 i can speak with you today what different packages do you have looking for cameras and doorbell camera,"schedule_call_day_n_time,greeting,specific_equipment_cost"
1260,what do you mean what do i mean i asked for a quote and got a call i asked what the price for me to outright by the equipment and i got a call and it was way high compared to other companies thank you,"misunderstood,cost_too_high"
1261,i would love it but my credit wasn't the best so i have to pay a lot at once and i don't have that kind of money sorry,"needs_income,is_interested"
1262,sorry meant contract just expired on the adt account i thought i'd check with the competitors before resigning,"is_interested,apology"
1263,i got an email from a guy named name1 saying he had a promotion on a doorbell for 2022 your upfront cost is too expensive i can buy the equipment myself for much cheaper,"promo_info,cost_too_high"
1264,hello name1 i hadn't forgotten you my brother is very low sick and being put on hospice today i would like my daughter to be here when i return your call back but u don't think it will be today,"delay_family_sick,delay_will_reply,greeting"
1265,hi name1 i would like more information about the product you may call me anytime today before time1,"schedule_call_day_n_time,greeting"
1266,i talked to specialist and nobody gave me the cost here is the information i have and let me know the cost the house is 5300 sq ft we would like to have three outdoor cameras including the one for doorbellstwo ways talk motion detector 3 sets door window sensors,"specific_equipment_cost,transfer_success,home_specifications,what_does_it_cost"
1267,i'm not interested i am still in an apt and want to wait till i move i will contact you again when i do thank you,"courtesy_or_statement,delay_conditional,not_interested"
