,phrase,intents
945,i just have the fee that be asked before text come im still interest but chriatmas has got me right now for any upfront pay outs,"['what_does_it_cost', 'is_interested']"
946,we are in the process of building a house so it won't be right away that we are needing it we were just hoping to get a general cost to be able to save for it,"['future_interest', 'what_does_it_cost', 'delay_new_house']"
947,you have completely lost my business with how much you have called me stop calling and texting my phone,"['dnc', 'not_interested', 'excessive_contact']"
948,i went a different route thank you and the day after your company did a about 1015 robo calls where they hung up when i answered very disappointed and will never reckoned your company,"['excessive_contact', 'has_product']"
949,hi name1 you can call me now i am available for 20minutes before i go into my next meeting thanks name2,"['greeting', 'call_now']"
950,hi name1 we currently pay money1 for organization1 and are planning to switch to organization2 for money2 how much is the monthly fee for name2,"['greeting', 'what_does_it_cost']"
951,i'm available for the next 2 hours if you have any time and i'll be available later in the night as well,"['schedule_call_day_n_time', 'call_now']"
952,i think you were given a wrong number or you keep calling a wrong number the person who owns this number is not named name1 i have been called 4 times from this number please stop im not interested,"['dnc', 'wrong_number', 'excessive_contact', 'not_interested']"
953,u people keep blowing up my phone i said i would call you guys back and i been getting calls and texts non stop all day since 8am this morning,"['delay_will_reply', 'excessive_contact']"
954,that sounds too expensive we are about to go back on lock down from this condition1 my family can't afford a high monthly payment along with a large deposit,"['needs_income', 'cost_too_high', 'delay_sick']"
955,2 door sensors 7 window sensors 2outdoor cameras keypad and possible outdoor siren monthly charge and 0 at installation right,"['free_install', 'specific_equipment_cost', 'what_does_it_cost', 'home_specifications']"
956,yes my son told me that you called i am interested on the alarm system gotta give me some time hopefully by hopefully by this friday we should be good,"['confirmation', 'schedule_call_day_n_time', 'is_interested']"
957,hi name1 we have moved into our house but are currently on vacation we will be back on date1 what are the next steps in getting our system set up,"['schedule_call_day_n_time', 'greeting', 'new_home']"
958,so why would your people tell me it's a requirement even after i said i would pay for the equipment up front,"['misunderstood', 'buy_equipment']"
959,today if you could provide me with the telephone number they will call from so i know it is not a spam call,"['agent_contact_info', 'schedule_call_day_n_time']"
960,hello name1 i will switch services if you supply 2 new panels and i will pay for 4 cameras additionally i will pay 45month this is what i will have to pay for adding cameras to the plan,"['cost_demand', 'greeting']"
961,thank you for contacting after hours mdvita support at this time we cannot take your call send an email to emailaddress1 or call phonenumber1 thanks,"['courtesy_or_statement', 'send_info', 'info_for_someone_else', 'delay_hours']"
962,i do not have a specific price in mind the system that we wanted was going to be like money1 or money2 and we don't have that to pay we would need a monthly payment plan,"['about_contract', 'needs_income']"
963,thank you for getting back to me but i am not interested in a system that's gonna cost me a monthly fee thank you so much please stop contacting me,"['courtesy_or_statement', 'dnc', 'not_interested']"
964,my best contact number is phonenumber1 not this one you can contact me after time1 my time,"['schedule_call_day_n_time', 'info_for_someone_else']"
965,ofcourse i need a good quality what kind of financing you are talking about if you're not able to answer my questions i'm not interested anymore thanks,"['courtesy_or_statement', 'not_interested', 'buy_equipment']"
966,i haven't found what i wanted in home security we have a really old adt system in our home can you use the wiring from that,"['delay_evaluating', 'equipment_compatible']"
967,do you have a month to month payment without a contract i already have equipment in my home i want to connect,"['about_contract', 'existing_system']"
968,hi name1 i wanted to get a price on a security system right now i have a ring camera spot light and a ring door bell i have been having problems with someone hacking in to them,"['existing_system', 'greeting', 'what_does_it_cost']"
969,we can talk now i'm just not in the position to pay the 261 that i was quoted to update the system thats here,"['cost_demand', 'call_now']"
970,i'm not interested and would appreciate it if you stopped contacting me it's borderline harassment at this point,"['dnc', 'not_interested', 'excessive_contact']"
971,hello there yes we were interested but we didn't realize how much it costs for the initial installation we know the installation is free but the devices add up to i believe 599 if i read it correctly we were looking to stay in the 2 to 300 mark and found another company that might be a better fit budget wise,"['cost_demand', 'greeting', 'cost_too_high']"
972,are we still on for tomorrow at 10am again i don't want to waste anyone's time we have existing security equipment what we would like is to add a doorbell video camera an inside video camera an outdoor video camera along with a monitoring contract with vivint,"['existing_system', 'schedule_call_day_n_time', 'specific_equipment_cost']"
973,hello i was just starting to shop around but i am building a townhome that will not be ready until march so i will be checking back closer to then thank u,"['future_interest', 'greeting', 'new_home']"
974,hi name1 thank you my house isn't complete until date1 so i am interested i just don't need the service just yet,"['future_interest', 'greeting', 'is_interested']"
975,just looking for an alarm system i want the best price on hardware and installation no gimmicks just an upfront price,"['promo_info', 'what_does_it_cost']"
976,i am still in search of a security system the quote i got for equipment from vivint was pretty high compared to others thanks you,"['delay_evaluating', 'cost_too_high']"
977,you guys are waaaaaay to expensive i have a system i finally paid off i was open to a quote a few weeks ago the occupation1 quoted 6 year planno way no thanks,"['not_interested', 'transfer_success', 'cost_too_high', 'has_product']"
978,please remove me from the mailing list i was considering your product but you guys are too aggressive,"['dnc', 'excessive_contact']"
979,hey name1 i tried the free installation and no upfront cost but didn't get approved and the other option was for the 200 dollars upfront cost with limited options with just the doorbell camera and sensors and we wanted more than that for home security so that didn't work for us,"['not_eligible', 'greeting']"
980,what type of yearly service fees are we looking at can you send me a break down of services offered and costs and length of contrast,"['about_contract', 'what_does_it_cost']"
981,we are moving and don't know yet if we will put in a system so no now isn't the best time i have kept this number should i decide to move forward,"['future_interest', 'delay_evaluating']"
982,what happens to service when coverage area changes i have had 2 systems the last one went out of business and i have 1000 dollars invested in equip that now doesn't work,"['how_does_it_work', 'equipment_compatible']"
983,good morning at the moment i'm not ready to do a quote i just thought i could do one online thank you i will contact in when i'm ready have a great day,"['delay_conditional', 'delay_will_reply', 'greeting']"
984,please stop harassing me i told your representative i don't want your product i will report you and inform peoplevia social media if this continues,"['dnc', 'not_interested']"
985,i'm not interested anymore the amount of phone calls i've gotten from your company is mind blowing please do not text or call again,"['dnc', 'not_interested', 'excessive_contact']"
986,hello name1 thank you for the information we have put monitoring system in our home already we don't need the service at this time thank you,"['greeting', 'has_product']"
987,no longer interested for the price of your system i was able to purchase several handguns thanks anyways,"['not_interested', 'cost_too_high']"
988,hi name1 i am still comparing systems however what would be helpful is a proposal on paper electronic with initial cost plus monthly monitoring any contract details and cost for service calls maintenance etc also the warranty and what is covered,"['delay_evaluating', 'greeting', 'what_does_it_cost']"
989,i have expressed my loss of interest for this company 3 times before i am no longer interested do not text email or call me any more,"['dnc', 'not_interested']"
990,honestly anytime after time1 is fine my alarm goes off at time2 every morning so i just need some time to eat breakfast but i'd prefer morning because my grumpy husband tends to sleep in,"['courtesy_or_statement', 'schedule_call_day_n_time']"
991,whoever gave you this number gave it in error have already fielded multiple calls am not interested please remove me from your list,"['transfer_success', 'dnc', 'wrong_number', 'not_interested']"
992,i can't talk verbally right now i'm at work how much is it a month and what all comes with it please,"['text_only', 'how_does_it_work', 'what_does_it_cost', 'delay_work']"
993,i asked for an estimate cost for home security to be texted to me the lowest price and what's included i would like to receive that before i talk with someone on the phone thanks,"['text_only', 'send_quote']"
994,yes who's ever numbered this is this is not a regular cell phone line this is a computer network system max please do not call this number again because your number has been traced is calling me back to let you know,"['confirmation', 'dnc', 'wrong_number']"
995,i was told no money up front then was told at end of call had to pay money1 called adt have no money up front and only money2 a month you all want age1 or age2 for 60 months,"['transfer_success', 'cost_too_high', 'chose_competitor']"
996,can you please remove my number from the call list i have already received security service from another company thank you,"['dnc', 'chose_competitor']"
997,we have ring for only 10 a month i got a quote already and it's way more than ring thank you though this phone is a business phone and i need to stop getting calls and text on this number thank you name1,"['courtesy_or_statement', 'dnc', 'cost_too_high', 'chose_competitor']"
998,hi name1 thanks for reaching out i've just been super busy and haven't had time to really explore my home security options can you tell me how much is a system on average cost,"['greeting', 'apology', 'what_does_it_cost']"
999,no i never got this pricing it was all the aggressive calling constantly 3 times in 15 minutes come on,"['what_does_it_cost', 'excessive_contact']"
1000,i've talked to someone already and made them aware im not interested i thought i was taken off the list,"['dnc', 'transfer_success', 'not_interested']"
1001,sorry name1 i'm just seeing you're from organization1 your services are not good enough for me because your monthly cost is way too expensive for me,"['cost_too_high', 'apology']"
1002,withthe equipmentthree door alarm ssmoke and fireand inside motion detectori have ring front door bellwhat will it be down and monthly,"['specific_equipment_cost', 'what_does_it_cost']"
1003,hi name1 i appreciate the safe security idea at this time im not interested however i will keep that in mindthankyou and may god bless you,"['courtesy_or_statement', 'future_interest', 'greeting']"
1004,hello yes i can't get the system right now because they said my score wasn't high enough when they did credit check,"['future_interest', 'greeting', 'credit_denied']"
1005,not at the moment im at work the only thing i would be interested in would be one camera in the front of my home would u be able to text me a quote for that,"['text_only', 'specific_equipment_cost', 'delay_work', 'delay_hours']"
1006,based upon a previous assessment the cost superceded my expectations not interested at this time please know i have your contact information if services are needed,"['future_interest', 'not_interested', 'cost_too_high']"
1007,i am interested in the options that vivint offers im currently at work until 6pm off tomorrow and have more time to talk what time would be good,"['delay_work', 'schedule_call_day_n_time', 'is_interested']"
1008,i wanted to sign up but 50 a month plus 100 to sign up is too much previous owners paid 24 a month,"['cost_too_high', 'cost_demand', 'is_interested']"
1009,hi name1 we are currently renting a home and do not require the services at this time we will be moving into our own home in date1 we will be contacting you then thank you,"['delay_will_reply', 'greeting', 'not_interested', 'courtesy_or_statement', 'delay_new_house']"
1010,anytime after 5 but i do see that the system is expensive to purchase and when i looked previously a few months ago before we moved to our new place it was free installation and equipment,"['schedule_call_day_n_time', 'what_does_it_cost', 'free_install']"
1011,sorry it's been a while yes i want a security system but the house we are renting had vivint installed already i need it reactivated and add at least 3 more outside cameras,"['confirmation', 'existing_system', 'specific_equipment_cost', 'is_interested', 'apology']"
1012,i'm sorry thank you for reaching out but your more than what we are intending to pay it's a little out of our budget,"['needs_income', 'cost_too_high', 'apology']"
1013,my wife said how much are your cameras how much is your monthly cost and why is we can't check on the company's before we come back to you,"['specific_equipment_cost', 'what_does_it_cost']"
1014,i don't have a current system i would have to purchase one and the prices i were given was nearly money1,"['cost_too_high', 'negation', 'is_interested']"
1015,the last one of your occupation1 wanted money1 out of my pocket for credit issues who you have is going to beat that,"['cost_demand', 'transfer_success']"
1016,i don't need installation we have everything already just need service i'm looking for the best deal on services,"['existing_system', 'what_does_it_cost']"
1017,oh i probably just hung up on you because they push whatever i thought it was a robo call sorry try it again,"['call_now', 'apology']"
1018,if you can offer me a lower monthly and a clear cost of what the initial price would be i would like to sign up today,"['cost_demand', 'what_does_it_cost', 'is_interested']"
1019,good morning name1 are your offers still valid when can a professional come over to explain our options close the deal thank you,"['promo_info', 'greeting']"
1020,i was wanting a system for the place that i will be renting i am not ready to talk about the vivint system yet we don't move in until the 23rd of this month,"['schedule_call_day_n_time', 'is_interested', 'delay_new_house']"
1021,could you please stop calling me or texting me i've already told y'all that i'm not interested because the fee and the bunch of stuff i have to do to get it install for what i'm now is too expensive,"['dnc', 'not_interested', 'cost_too_high']"
1022,the monthly amount i was quoted was too much i'd like to stay with what i'm paying now which is money1 a month,"['cost_demand', 'cost_too_high']"
1023,hi name1 can you call me tomorrow afternoon i had a complication from my surgery just got home from hospital last night,"['schedule_call_day_n_time', 'greeting', 'delay_sick']"
1024,i'm working right know don't get done until 1030pm i'm available in the mornings from about 900 to like 1100 if you would like to call me then tomorrow thank you,"['courtesy_or_statement', 'schedule_call_day_n_time', 'delay_work']"
1025,please stop repeatedly calling im unable to talk at this time and the repeated calls are very annoying i keep auto responding i cant talk right now thank you,"['delay_will_reply', 'excessive_contact']"
1026,they told me i had to give them 1000 upfront after telling me there was no cost i'm sorry didn't feel comfortable after that,"['misunderstood', 'cost_too_high']"
1027,yeah i checked into it they wanted to charge me 78 dollars monthlyi will wait i have a camera hid in a tree i can see who comes to my front door maybe i check into it later,"['cost_demand', 'confirmation', 'delay_conditional']"
1028,hi there we are in the process of building a new home in location1 it is 6bed 6bath 4300 sqft house with a big yard currently the framing is complete and the electrical and plumbing is being installed i did speak to one of your rep few days back and he gave me a gross estimate of the system and asked me to get back to you guys few months later but i m not sure as to what would be a good time to have the system installed thanks name1,"['transfer_success', 'new_home']"
1029,good morning for reaching out i'm no longer interested in a smart home plan a family member purchased another system thanks again for you assistance,"['courtesy_or_statement', 'greeting', 'not_interested', 'chose_competitor']"
1030,long story short  we were not sure if we were going to get the house to get the security system  but now the house is ours i’m going to look at your website and compare some pricing to ring and the others,"['courtesy_or_statement', 'delay_evaluating', 'new_home']"
1031,hi do you all still have the free installation offer we are considering switching from xfinity to another service,"['promo_info', 'greeting', 'is_interested']"
1032,i am having vivint installed when we close on the new house one of your techs is in direct contact with me and he's going to install for me,"['transfer_success', 'delay_new_house']"
1033,i got an email from a guy named name1 saying he had a promotion on a doorbell for 2022 your upfront cost is too expensive i can buy the equipment myself for much cheaper,"['promo_info', 'cost_too_high']"
1034,not right now i do not i'm actually at work currently i can text while at work but i cannot be in the phone,"['text_only', 'negation', 'delay_work', 'delay_hours']"
1035,not interested unless you can provide 19 shock sensor 2 glass break sensor and 2 camera for free with 40 or less monlty charge thanks,"['cost_demand', 'confirmation']"
1036,we are no longer interested at this time if you could please remove us from the textcall list thank you,"['dnc', 'not_interested']"
1037,what what do you have to offer i have 4 outside doors 5 windows a garage door what can you offer what kind of special can you offer if any fyi i've two other companies like yours seeking my business as well thank you respectfully name1,"['promo_info', 'courtesy_or_statement', 'home_specifications']"
1038,i just want to know it's free installation i understand that is there any out of pocket i have to worry about at installation,"['promo_info', 'what_does_it_cost']"
1039,obviously name1 gave you the wrong phone number this is not name1 and i've told you representatives at least five times to take me off your list stop hassling me or you will regret it,"['dnc', 'wrong_number']"
1040,hello please remove me from all correspondence at this time emails text calls as i have decided not to move forward at this time thank you,"['courtesy_or_statement', 'dnc', 'greeting', 'not_interested']"
1041,i will call tomorrow after i take possession of the new home we are not in the home until tomorrow afternoon,"['schedule_call_day_n_time', 'delay_new_house']"
1042,we are problem we just moved and we have a contract with brinks that's in don't remember signing i am trying to get out of the contract the house that we just moved into has a vivint system already,"['confirmation', 'existing_system', 'in_contract']"
1043,i currently pay 39 a month and my contract expires in 2026 what can you do to get me set up at competitive cost,"['cost_demand', 'in_contract']"
1044,i understand that but i can't see spending money1 for your equipment no matter how low you make the payment it just makes it take longer to pay off,"['confirmation', 'cost_too_high']"
1045,name1 i have talked to three people already i'm moving to a house that has vivant in it we take ownership of it on the dob1 of november,"['future_interest', 'transfer_success']"
1046,this is not name1 i have had this number for almost 15 years and he still continues to use it on everything he signs up for i have had debt collectors calling for him lawyers calling for him and solicitors nothing against you or your company but please remove my number from his contact information thanks,"['dnc', 'wrong_number']"
1047,yes i need price estimate for 2 sliding doors 2 pictures windows 5 windows 1 small bathroom window 1 front door backyard cam's doorbell cam front yard cam side walkway cam,"['confirmation', 'home_specifications']"
1048,still considering options i wasn't expecting your product cost to be as high as noted so no decision made yet talking with others,"['cost_demand', 'delay_evaluating']"
1049,we're fine with the cost of the system to pay in full upfront but the monthly charges are unreasonable,"['confirmation', 'cost_too_high']"
1050,to expensive i can get the same options for 900 if you can not go down to that cost no need to contact me again thank you,"['cost_demand', 'courtesy_or_statement', 'cost_too_high']"
1051,hello i'm sorry we're buying a house and it actually already has a security system installed we just didn't see it when i requested the quote thanks for reaching out tho,"['courtesy_or_statement', 'greeting', 'new_home', 'has_product']"
1052,hi when i was online i only filled out information because i thought i would be able to look at online pricing the house we would be using this for is currently under a complete remodel and won't even be close to ready till winter,"['future_interest', 'delay_new_house', 'greeting', 'what_does_it_cost']"
1053,yes are u doing anything like first month free or any kind of promotion for me becoming part of the team,"['promo_info', 'confirmation']"
1054,hi there i am just looking for a security system panel the twoway voice and the front door and the back door with a sensor on it,"['specific_equipment_cost', 'greeting']"
1055,yes you can call question is this free installation and nothing out of pocket or what i just need to know,"['promo_info', 'confirmation', 'what_does_it_cost', 'call_now']"
1056,hello name1 what would the offer be for monitoring services and installation of a camera in my backyard,"['specific_equipment_cost', 'greeting']"
1057,at this time we are in the process of selling our existing home and closing on a different home in date1 once we get into the new house i will reach out to discuss options,"['delay_conditional', 'delay_new_house']"
1058,please take me off your call list the price is not right for my budget with what i am looking for and do not want to sacrifice to make it fit i am not interested in drug1 and the 7 calls a day is unnecessary thank you,"['excessive_contact', 'not_interested', 'courtesy_or_statement', 'dnc', 'needs_income']"
1059,name1 i just found out i have 6 months left on my 7 year contract with brinks there is a buy out for 32305,"['courtesy_or_statement', 'greeting', 'in_contract']"
1060,good morning we decided to move house so we will no longer need the service thank you very much for your efforts,"['courtesy_or_statement', 'greeting', 'new_home', 'not_interested']"
1061,we are weighing our options your solution as quoted is money1 more per month than what we are paying now and since the idea was to reduce cost it doesn't seem the right move at this point as we review other options and weigh the pros and cons of each we will keep drug1 in the mix,"['cost_demand', 'delay_evaluating']"
1062,my specific needs are centered around the security of a 360 view of property the house is two floors up the bottom windows have security bars but i would like to see who comes on to the property from the front the sides and the back there is a photo of the house on google maps or the housing app let me know if you can work with that info concerning a plan and price,"['what_does_it_cost', 'home_specifications']"
1063,my husband and i are going to pass didn't realize we had to purchase the items and pay for the services thought they would be in one price but thank you for your help and time,"['not_interested', 'cost_too_high', 'no_monitoring']"
1064,13 good morning name1 how's the search for a home security system working out are you aware that organization1 is able to do more than just offer security,"['how_does_it_work', 'greeting']"
1065,i was quoted over 3700 we aren't interested in that price we have almost all of this now with brinks just wanted to upgrade but not for 3700,"['cost_too_high', 'chose_competitor']"
1066,stuck in a contract with organization1 until date1 with payoff being 80 of remaining contract balance,"['cost_demand', 'in_contract']"
1067,well i need to think about it some more and the cost of the equipment i want to be able to afford this in my household budget before i make a decision,"['delay_evaluating', 'delay_finances']"
1068,i have not and i am really looking to get a 2 camera systemone for the front of the house and one for the rear plus a doorbell camera,"['negation', 'specific_equipment_cost']"
1069,i'm good but thanks they said my son or i don't have good enough credit n i don't understand why my son just got approved for a 2020 benz n i have a brand new bmw that i pay on time every month along with credit cards so how i don't qualify,"['not_interested', 'credit_denied']"
1070,we bought a new house we don't close on the house until the end of january so if i get a security system it won't be until we move in which isn't until february,"['future_interest', 'new_home', 'delay_new_house']"
1071,i dont know how many times i need to tell you all im not interested stop contacting me and dont wake me up before 0600 do not contact me again,"['dnc', 'not_interested']"
1072,i ordered att and they gave me two cameras google nest motion detectors yard sticker and soemthing else for 7999 now is not a good time after 3 pm,"['cost_demand', 'specific_equipment_cost', 'schedule_call_day_n_time', 'chose_competitor']"
1073,everything works just didn't want to resume the previous owners contract i am looking for a month to month not a long term contract with vivint can you give me an estimate for just the monitoring without contract through text or email then i'll decide whether or not to move forward with phone call to rep etc,"['about_contract', 'existing_system', 'send_info']"
1074,hello there unfortunately we didn't end up getting approved for the home we won't need the security till later in the future,"['future_interest', 'not_eligible', 'greeting']"
1075,good afternoon i don't think it's necessary to call and text me every day when i'm ready for service i will call but for now please stop,"['future_interest', 'dnc', 'excessive_contact']"
1076,ok thank you i have simpli safe but the doorbells and cameras no longer work because i upgraded my wifi so my blind son that lives with me now could talk to his tv to change channels my cameras can't work with the upgraded wifi,"['confirmation', 'how_does_it_work', 'equipment_compatible']"
1077,we haven't closed on our home yet and after seeing the increase on our insurance plan even with a discount for the security system we may need to rethink our options we'll contact you when we're ready,"['delay_evaluating', 'delay_new_house']"
1078,no you need to address my text with a real person responding did you read it are you the ai again,"['misunderstood', 'negation']"
1079,hi name1 i am still interested i'm closing on our home next friday we should be walking through again early next week i wanted to get a good count of doors and windows so that i could provide as much information during the consultation,"['greeting', 'is_interested', 'delay_new_house']"
1080,thank you but i am renting an apartment right now i will contact you guys when i move into a house of my own thank you,"['courtesy_or_statement', 'delay_conditional']"
1081,i have a small store in location1 it's a that is the size of a small home youth of a small home was interested in a price for that place,"['what_does_it_cost', 'home_specifications']"
1082,please don't call or text me again if i want your services i will reach out to you this is harassment calling me everyday the next step i take will involve my occupation1,"['dnc', 'delay_conditional', 'excessive_contact']"
1083,good morning texting is better if you can send me rates via text i'd appreciate it if that's not an option then allow me to contact you when i'm ready,"['delay_conditional', 'text_only', 'greeting', 'what_does_it_cost']"
1084,please stop calling this phone this is an organization1 cell phone you obviously have the wrong number,"['dnc', 'wrong_number']"
1085,hi name1 the price tag is just too high i'll have to stay with adt because the discount for relo is substantial i just paid 4k for my system 15 years ago,"['greeting', 'cost_too_high', 'chose_competitor']"
1086,name1 i am no longer interested in your services the quote of money1 for two security camera and a doorbell is ridiculous even if that includes cloud install etc thank you for your time,"['not_interested', 'cost_too_high']"
1087,i'm trying to decide exactly what i want i know i want an outside camera and a doorbell camera maybe a thermostat control and possibly automatic lights i have 3 outside doors and a chamberlain garage door that works with your system i have 15 windows i'm thinking i possibly don't need the windows monitored at this point if i have cameras so if you can prepare me a quote that would be nice i am also a veteran,"['specific_equipment_cost', 'send_quote', 'home_specifications']"
1088,i don't want to waste yours or my time if you can offer me free equipment you can have someone call now but if they first thing that comes out of their mouth isn't we can offer all the equipment free i'm just going to hang up,"['promo_info', 'call_now']"
1089,apparently you cannot service my home since you only do cameras with security and i already have a security system with adt thank you so much,"['courtesy_or_statement', 'no_monitoring', 'chose_competitor']"
1090,i already met with your local occupation1 door to door and your system is double what i am paying for frontpoint unless you can match or beat their monthly fee i can not see switching,"['transfer_success', 'cost_too_high']"
1091,hi name1 apologize i am at work we won't officially own the house until the end of january so i'll be looking for a system at that time i want to get in it first before i decide what type of security i am going to need,"['future_interest', 'greeting', 'delay_work', 'apology', 'delay_evaluating', 'delay_new_house']"
1092,i already spoke with name1 and received a quote your monthly service exclusive of equipment is three times what we currently spend we are not interested thank you,"['transfer_success', 'cost_too_high', 'not_interested']"
1093,i'm sorry but the cost a month is too much for me i can't afford to pay the money1 a month i was quoted thank you,"['courtesy_or_statement', 'needs_income', 'apology']"
1094,is there some sort of pamphlet you could send me so i have an idea of pricing and decide what security i want,"['send_info', 'what_does_it_cost']"
1095,hi i wasn't looking for a high monthly fee set up given i have a system already i want to pay max money1 so please remove me from your list for the time being,"['existing_system', 'cost_too_high', 'greeting', 'cost_demand', 'dnc']"
1096,could you quote me for an outright purchase of all equipment would we still be required to have a lease or would we be allowed month to month,"['about_contract', 'what_does_it_cost']"
1097,no have 2 rottweilers n back yarda pitbull weighing over 120 poundsn 9 mm n ozzie with over 7 cases of shells,"['negation', 'has_product']"
1098,i'm in the process of moving from this address i will let you all know where i'm relocating thank you so much,"['courtesy_or_statement', 'delay_will_reply', 'delay_new_house']"
1099,do this for me please i don't want to talk to anyone all i want is a price quote for two video doorbells with voice capabilities that is all i'm interested in please put that together for me,"['text_only', 'specific_equipment_cost', 'send_quote']"
1100,i will be out of town until monday i'll you still have 6 months free and free installation i need to know about how much your system costs per month,"['promo_info', 'schedule_call_day_n_time', 'what_does_it_cost']"
1101,hello i received a call from this number could you tell me what it is about i am working and i cannot speak until after time1,"['delay_work', 'schedule_call_day_n_time', 'greeting']"
1102,ok i just wanted to know about the home security system but i live in an apartments let me check my schedule,"['confirmation', 'delay_will_reply', 'is_interested']"
1103,i purchased a home that already has a organization1 system when i called to inquire on activating it the occupation1 didn't understand abs tried to sell me a new system with installation fees etc i want to know the cost to reactivate what is already there and costs for additional options to add to the current t system and if y'all offer discounts for occupation2,"['promo_info', 'existing_system', 'what_does_it_cost']"
1104,i have consulted already we are looking for some initial installation fee under 800 monthly charge is round 20,"['cost_demand', 'transfer_success']"
1105,i don't need installation the house already has your equipment installed i wasn't happy with your per month price,"['existing_system', 'not_interested', 'cost_too_high']"
1106,hello i have already spoken with about 5 different people and explained that your service is t what what husband is looking for and asked not to be contacted any further please remove me from the contact list,"['transfer_success', 'dnc', 'greeting']"
1107,is it possible to send a quote for the doorbell camera 1 outside camera for the back motion sensor and glass break we have 4 doors that need sensors 2 sliders garage and front door,"['specific_equipment_cost', 'home_specifications']"
1108,ok l'll be contacting you around 1230 pm we haven't moved yet to our new home but want to install the security system thanks,"['confirmation', 'is_interested', 'schedule_call_day_n_time', 'new_home', 'courtesy_or_statement']"
1109,i've asked several times to remove me please remove us from this list we are no longer interested,"['dnc', 'not_interested']"
1110,i already have a system was looking for another company but i was able to get equipment for my money i talked it over with my husband the cameras are just way more expensive so i am just going to reach out to my current t company see about an update thank you,"['courtesy_or_statement', 'existing_system', 'cost_too_high', 'chose_competitor']"
1111,name1 i am not pursuing further the purchase of a home security system i was only gathering information the monthly monitoring fee is not worth the added expense we live in a very safe suburban neighborhood thanks for reaching out,"['not_interested', 'cost_too_high']"
1112,when i purchased my home it already has you alls equipment just curious about what monthly monitoring would run me,"['existing_system', 'what_does_it_cost']"
1113,i already tried your system your operator said my credit wasn't good enough and i would have to pay 3000,"['transfer_success', 'credit_denied']"
1114,i tried to answer but you had hung up i move in saturday to my new home and need to see exactly what i will need can we chat monday,"['schedule_call_day_n_time', 'system_error']"
1115,i just needed some prices after looking at the offer from organization1 it's too much money i'll try something else,"['what_does_it_cost', 'cost_too_high', 'chose_competitor']"
1116,thank you at this time i am putting this off i have my daughter in hospital very very sick i've not had time to compare what you offer and what i want check back with me in about 2 weeks,"['delay_evaluating', 'delay_family_sick']"
1117,sorry i have been very busy with moving and work i will try to give you a call this afternoon when i get off what is a good numbe,"['agent_contact_info', 'schedule_call_day_n_time', 'apology']"
1118,hello i currently have vivint installed however it's in my children's father's name and we now leave in separate homes i don't want him to have access to the cameras so i was thinking of getting a system in my name,"['greeting', 'is_interested', 'chose_competitor']"
1119,i have 6 windows 3 doors 2 garage doors i would like 3 to 4 outside cameras 1 panic button hope this gives you an idea of what i want i need to know if i pay up front for equipment and what monthly charge is going to be,"['specific_equipment_cost', 'home_specifications']"
1120,thanks i'm very interested but i am trying to refinance my home so don't need any interruptions with my credit,"['courtesy_or_statement', 'is_interested', 'delay_finances']"
1121,hello can you just send me the quotes and what different services you offer and how much it cost i'm still working i'm off at time1,"['schedule_call_day_n_time', 'send_quote', 'what_does_it_cost']"
1122,i went with another provider and i'm no longer interested please remove me from your list thank you,"['courtesy_or_statement', 'dnc', 'not_interested', 'chose_competitor']"
1123,hi is the special still available where i get the system the doorbell and the thermostat if not what do you all have,"['promo_info', 'greeting']"
1124,i was told that i did not qualify for your service because of my credit i would appreciate it if you guys stop calling my phone,"['dnc', 'credit_denied']"
1125,hello name1 thanks for the text versus call this morning i don't move into my new home until date1 i'm still in the market but i don't want a contract are there any contract free options i'm at work right now but i'm off at time1,"['about_contract', 'schedule_call_day_n_time', 'greeting']"
1126,we already decided on another company but thanks please remove me from anymore texts messages andor calls,"['dnc', 'chose_competitor']"
1127,hey why would you just call me i just told you i'm still at work that's okay i'm going to go with ring,"['not_interested', 'delay_work']"
1128,i've spoke w occupation1 regarding estimated cost and for what i'm looking for it's a little too expensive,"['transfer_success', 'cost_too_high']"
1129,they're very expensive hun they are i've tried i don't know what to do because i know already hun they're very expensive i've talked to them that's how i talk to them just for a basic system without anything one camera and one free doorbell they wanted over 1000 they're nuts,"['specific_equipment_cost', 'transfer_success', 'cost_too_high']"
1130,i have told several callers that i do not want to spend over money1 on equipment when i already have cameras please stop,"['cost_demand', 'dnc', 'existing_system', 'transfer_success']"
1131,can we please discuss this with me later today not feeling well at this given time thank you i do need some help in this matter,"['confirmation', 'schedule_call_day_n_time', 'is_interested', 'delay_sick']"
1132,hi there i spoke with someone for vivint the price was significantly higher than the competitor and the contract was longer so i declined the services thank you,"['transfer_success', 'greeting', 'cost_too_high']"
1133,thank you for reaching out to me i basically jyst wanted to get a quote on how much it would cost me to have some security cameras install at my apartment hope you can help me with that thank you in advance,"['courtesy_or_statement', 'send_quote']"
1134,hey name1 you can call me in about an hour i was really busy yesterday so i couldn't answer your calls sorry about that,"['greeting', 'apology']"
1135,i will contact you when i am ready it's been five days since i buried my mom and i don't go for high pressure tactics,"['delay_funeral', 'delay_will_reply']"
1136,i have already did my application and i was denied i'm unable to pay for equipment in full so i'm not moving forward with it,"['needs_income', 'not_interested', 'credit_denied']"
1137,i'm sorry that was an accident i didn't know that text was sent i spoke with someone last night they will reach back out in january,"['transfer_success', 'apology']"
