,phrase,intents
5167,what type of aircraft flies from pittsburgh to baltimore and then ground transportation atl to atlanta,"atis_aircraft,atis_ground_service"
5168,what does ewr mean and also how many people fit on a 72s airplane,"atis_abbreviation,atis_capacity"
5169,show me the type of aircraft that cp uses and then show me the cheapest fare in the database,"atis_aircraft,atis_cheapest"
5170,all right would you let me know type of aircraft united airlines is using on the flights from denver to san francisco i would like to know the type of aircraft that they use on these flights before 10 in the morning and also show me all the cities that midwest express serves,"atis_aircraft,atis_city"
5171,show me the cheapest fare in the database and what are the rental car rates in dallas,"atis_cheapest,atis_ground_fare"
5172,show me the cheapest fare in the database and then what type of ground transportation is available in washington,"atis_cheapest,atis_ground_service"
5173,tell me distance from orlando airport to the city and then how many flights arrive at general mitchell international,"atis_distance,atis_quantity"
5174,may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday and then what is the schedule of ground transportation from washington airport into downtown,"atis_flight_no,atis_flight_time"
5175,show me a list of all the airlines that offer business class service and then how many flights go from dallas to baltimore on july nineteenth,"atis_airline,atis_quantity"
5176,"please show me again the first class fares from baltimore to dallas , what are the seating capacities of planes between pittsburgh and baltimore and what time does the tuesday morning 755 flight leaving washington arrive in san francisco","atis_airfare,atis_capacity,atis_flight_time"
5177,how far is it from orlando airport to orlando and then what is the earliest departure time from boston to denver,"atis_distance,atis_flight_time"
5178,flights from baltimore to dallas and then which is the flight number for the us air flight from philadelphia to boston is it 279 or is it 137338,"atis_flight,atis_flight_no"
5179,list number of people that can be carried on each type of plane that flies between pittsburgh and baltimore and flights between new york and san jose,"atis_capacity,atis_flight"
5180,how long is the flight from atlanta to san francisco at noon on november seventh and then flight will start from boston,"atis_distance,atis_flight"
5181,"explain the restriction ap 57 , what airline besides continental flies between boston and denver and how many flights does delta have with a class of service code f","atis_abbreviation,atis_airline,atis_quantity"
5182,show me the cheapest fare in the database and also are there any other cities that i can fly from boston to dallas through that i can get a flight earlier than 1017 in the morning,"atis_cheapest,atis_city"
5183,what is the seating capacity of the various airplanes that united airlines uses and also show me the cheapest fare in the database,"atis_capacity,atis_cheapest"
5184,what's the name of the denver airport and then how many seats in a 734,"atis_airport,atis_capacity"
5185,"tell me distance from orlando airport to the city , what are the schedule of flights from boston to san francisco for august first and how many cities are served by lufthansa with first class flights","atis_distance,atis_flight_time,atis_quantity"
5186,show me the airlines between boston and denver and then what car rentals are available next sunday from denver airport,"atis_airline,atis_ground_service"
5187,"what does ewr mean , what are the coach fares from charlotte to la wednesday night and also what types of meals are available","atis_abbreviation,atis_airfare,atis_meal"
5188,"what is the fare for flights from denver to atlanta , what's the capacity of an f28 and do i get a meal on the atlanta to bwi flight eastern 210","atis_airfare,atis_capacity,atis_meal"
5189,which airlines fly between boston and baltimore and then show me the cheapest fare in the database,"atis_airline,atis_cheapest"
5190,what is the seating capacity for the f28 and show me the flights from love field,"atis_capacity,atis_flight"
5191,what cities does continental service and also what kinds of ground transportation is available in dallas fort worth,"atis_city,atis_ground_service"
5192,please tell me the times of the flights between boston and baltimore and then what is restriction ap57,"atis_flight_time,atis_restriction"
5193,what planes are used by twa and then what's the capacity of an f28,"atis_aircraft,atis_capacity"
5194,"what airport in new york is closest to downtown , how many booking classes are there and also what is restriction ap57","atis_airport,atis_quantity,atis_restriction"
5195,"what is fare code h , is there a meal on delta flight 852 from san francisco to dallas fort worth and how many first class flights are provided by american airlines","atis_abbreviation,atis_meal,atis_quantity"
5196,"show me the cheapest fare in the database , what kind of ground transportation can you offer me in seattle and what are the restrictions on the cheapest one way fare between boston and oakland","atis_cheapest,atis_ground_service,atis_restriction"
5197,what is the distance from la guardia to new york's downtown and also flight numbers from columbus to minneapolis tomorrow,"atis_distance,atis_flight_no"
5198,"what is the name of the airport at denver , what is the distance from boston airport to boston and then i would like the flight number and the time for the cheapest fare that is the least expensive first class fare from san francisco to pittsburgh leaving after 8 pm monday night","atis_airport,atis_distance,atis_flight_no"
5199,"show me the airlines that fly from san francisco to boston , show me the cities served by canadian airlines international and flight from salt lake city to oakland california","atis_airline,atis_city,atis_flight"
5200,"i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore , us air flights departing from charlotte around 1 pm and how many stops on continental 1765 from boston to san francisco","atis_aircraft,atis_flight,atis_quantity"
5201,what is the departure time of the latest flight of united airlines from denver to boston and also what are the restrictions on the cheapest one way fare between boston and oakland,"atis_flight_time,atis_restriction"
5202,show me the cheapest one way tickets from atlanta to dallas and also how many flights does each airline have with first class service,"atis_airfare,atis_quantity"
5203,what is the cost of a first class ticket from baltimore to dallas and then what are the restrictions on the cheapest one way fare between boston and oakland,"atis_airfare,atis_restriction"
5204,show me ground transportation information for pittsburgh,atis_ground_service
5205,show me all flights for tomorrow from san francisco to pittsburgh,atis_flight
5206,what kinds of planes are used by american airlines and then list the number of flights arriving in dallas fort worth from boston before noon,"atis_aircraft,atis_flight_no"
5207,is bwi washington and also what is the cost of limousine service at logan airport,"atis_city,atis_ground_fare"
5208,"what cities are served by canadian airlines international , what is the distance from la guardia to new york's downtown and then what is the flight number of the earliest flight between boston and washington dc","atis_city,atis_distance,atis_flight_no"
5209,"show me the airlines that fly from toronto to san francisco , what cities does continental service and also please give grounds transportation at dallas airport","atis_airline,atis_city,atis_ground_service"
5210,train to newark,atis_ground_service
5211,how much is a round trip fare from nashville to seattle,atis_airfare
5212,what cities are served by canadian airlines international and then how much time does it take to go between the airport and downtown by ground transportation in dallas,"atis_city,atis_ground_service"
5213,"what does the fare code f mean , give me the lowest fare from atlanta to denver on may seventh please and then show me the cheapest fare in the database","atis_abbreviation,atis_airfare,atis_cheapest"
5214,what airlines service pittsburgh airport and what is the distance from los angeles international airport to los angeles,"atis_airline,atis_distance"
5215,how many people fly on a turboprop and what time does the flight leave denver going to san francisco on continental airlines,"atis_capacity,atis_flight_time"
5216,"what are the prices of the flights from dallas to baltimore , what is the name of the airport in philadelphia and also what are the restrictions on the cheapest one way fare between boston and oakland","atis_airfare,atis_airport,atis_restriction"
5217,what is american's schedule of morning flights to atlanta and what is restriction ap57,"atis_flight_time,atis_restriction"
5218,what is the cheapest fare between atlanta and san francisco,atis_airfare
5219,what is the flight number of the earliest flight between boston and washington dc and also how much does it cost to get downtown from the atlanta airport by limousine,"atis_flight_no,atis_ground_fare"
5220,"what type of plane is an m80 , which companies fly between boston and oakland and then give me a list of airports in baltimore","atis_aircraft,atis_airline,atis_airport"
5221,what airport in new york is closest to downtown and then please list all flights between boston and philadelphia operating on sundays,"atis_airport,atis_flight"
5222,please list information regarding san francisco airport and also i would like to know the flights available from boston to denver arriving in denver by 8 o'clock wednesday morning,"atis_airport,atis_flight"
5223,what does d s stand for for meals,atis_abbreviation
5224,may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday and then do i get a meal on the atlanta to bwi flight eastern 210,"atis_flight_no,atis_meal"
5225,"show me the most expensive fare , show me the airlines that fly from denver to san francisco and also show me the cheapest fare in the database","atis_airfare,atis_airline,atis_cheapest"
5226,what is fare code h and which is the flight number for the us air flight from philadelphia to boston is it 279 or is it 137338,"atis_abbreviation,atis_flight_no"
5227,when does continental fly from philadelphia to denver on sundays and what types of meals are available,"atis_flight_time,atis_meal"
5228,"show me airports in washington dc , what is the distance from boston airport to boston and then what types of meals are available","atis_airport,atis_distance,atis_meal"
5229,on the 8 am flight from san francisco to atlanta what type of aircraft is used and also what is restriction ap57,"atis_aircraft,atis_restriction"
5230,what's the name of the denver airport and then how much does it cost to get downtown from the atlanta airport by limousine,"atis_airport,atis_ground_fare"
5231,what's the airport at orlando and then please tell me the times of the flights between boston and baltimore,"atis_airport,atis_flight_time"
5232,what is yyz and then show me the cheapest fare in the database,"atis_abbreviation,atis_cheapest"
5233,show me the cheapest fare in the database and also what is the last flight leaving san francisco going to washington on friday,"atis_cheapest,atis_flight"
5234,"list aircraft types that fly between boston and san francisco , what is the least expensive one way fare between philadelphia and boston and ground transportation atlanta","atis_aircraft,atis_airfare,atis_ground_service"
5235,what is the available ground transportation between san francisco and downtown and how many flights are there between san francisco and philadelphia on august eighteenth,"atis_ground_service,atis_quantity"
5236,what's the cheapest one way ticket from baltimore to atlanta and what are the rental car rates in dallas,"atis_airfare,atis_ground_fare"
5237,explain fare code qx and also what's the capacity of an f28,"atis_abbreviation,atis_capacity"
5238,how long does it take to get from atlanta airport into the city of atlanta and also i would like the time your earliest flight from washington to philadelphia,"atis_distance,atis_flight_time"
5239,"show me the cheapest fare in the database , show me city served both by nationair and canadian airlines international and also show me the car rentals in baltimore","atis_cheapest,atis_city,atis_ground_service"
5240,what ground transportation is available in san francisco and then how many flights does continental airlines have with a class of service code f,"atis_ground_service,atis_quantity"
5241,what airlines have business class service between boston and san francisco and list number of people that can be carried on each type of plane that flies between pittsburgh and baltimore,"atis_airline,atis_capacity"
5242,do you have the fare for traveling from oakland airport to oakland downtown and then how far is downtown from the airport in dallas,"atis_airfare,atis_distance"
5243,"what airport in new york is closest to downtown , show me the cheapest fare in the database and how many cities are served by lufthansa with first class flights","atis_airport,atis_cheapest,atis_quantity"
5244,"what's the fare for delta flight 217 from dallas to san francisco , show me the cheapest fare in the database and what are the rental car rates in dallas","atis_airfare,atis_cheapest,atis_ground_fare"
5245,ground transportation in denver,atis_ground_service
5246,what type of airplane is an m80 and then how much would car rental cost in atlanta,"atis_aircraft,atis_ground_fare"
5247,list flights from denver to philadelphia and then what is restriction ap57,"atis_flight,atis_restriction"
5248,"what kind of aircraft do you have flying from boston to san francisco on august twenty seventh , price of flight from nashville to cleveland and then show me the cheapest fare in the database","atis_aircraft,atis_airfare,atis_cheapest"
5249,how long does it take to get from denver to oakland and ground transportation atlanta,"atis_distance,atis_ground_service"
5250,what are the rental car rates in san francisco and then show me all meals on flights from atlanta to washington,"atis_ground_fare,atis_meal"
5251,how many seats in a 100 and then how many cities are served by eastern with first class flights,"atis_capacity,atis_quantity"
5252,list all flights from boston to san francisco on us air and then how many flights come from denver to baltimore on july nineteenth,"atis_flight,atis_quantity"
5253,what type of aircraft is used on the flight from atlanta to philadelphia before 12 o'clock noon,atis_aircraft
5254,"show me airports in washington dc , how many people fit on a 73s and how far is it from salt lake city airport to salt lake city","atis_airport,atis_capacity,atis_distance"
5255,what are the lowest one way fares from pittsburgh to atlanta and also i would like the evening schedule of flights from san francisco to washington,"atis_airfare,atis_flight_time"
5256,show me the cheapest fare in the database and then where is mco,"atis_cheapest,atis_city"
5257,which airlines provide direct flights between washington and denver and show me ground transportation in boston and in baltimore,"atis_airline,atis_ground_service"
5258,"what kind of aircraft do you have flying from boston to san francisco on august twenty seventh , what airline is dl 98 and please list the prices for a rental car in pittsburgh","atis_aircraft,atis_airline,atis_ground_fare"
5259,how long does it take to get from atlanta airport into the city of atlanta and then what ground transportation can i take into boston,"atis_distance,atis_ground_service"
5260,what's the capacity of a 733 and also what is restriction ap57,"atis_capacity,atis_restriction"
5261,what's the capacity of a 733 and list all united flights from boston to san francisco with fare code qx,"atis_capacity,atis_flight"
5262,"what is the cheapest one way fare from boston to washington , show me the cities served by canadian airlines international and also is there ground transportation from the boston airport to downtown boston","atis_airfare,atis_city,atis_ground_service"
5263,what is ua and then can you show me what fares are available from oakland to dallas on december sixteenth one way only,"atis_abbreviation,atis_airfare"
5264,what is the smallest aircraft available flying from pittsburgh to baltimore arriving on may seventh and also is there transportation from the atlanta airport to downtown atlanta,"atis_aircraft,atis_ground_service"
5265,fares and flights from baltimore to philadelphia and also show me ground transportation information for san francisco,"atis_airfare,atis_ground_service"
5266,"i would like the flight number and the time for the cheapest fare that is the least expensive first class fare from san francisco to pittsburgh leaving after 8 pm monday night , please list the flight times from pittsburgh to newark and how many nonstop flights going from dallas to oakland july twenty seventh","atis_flight_no,atis_flight_time,atis_quantity"
5267,"what is ord , of all airlines which airline has the most arrivals in atlanta and also what are the restrictions on the cheapest one way fare between boston and oakland","atis_abbreviation,atis_airline,atis_restriction"
5268,"which airline has the most arrivals in atlanta , show me the cheapest fare in the database and then show me all meals on flights from atlanta to washington","atis_airline,atis_cheapest,atis_meal"
5269,which airlines fly between boston and philadelphia and then airports,"atis_airline,atis_airport"
5270,what airlines fly from boston to washington and then which cities are serviced by both american and delta airlines,"atis_airline,atis_city"
5271,what planes are used by twa and also does the philadelphia airport have a name,"atis_aircraft,atis_airport"
5272,please show me the cost of flight ua 201 from boston to denver and flight ua 343 from boston to denver and then flight numbers from columbus to minneapolis tomorrow,"atis_airfare,atis_flight_no"
5273,please list the flight times from pittsburgh to newark and then show me ground transportation information for dallas fort worth,"atis_flight_time,atis_ground_service"
5274,can you list costs of denver rental cars and also how many flights come from denver to baltimore on july nineteenth,"atis_ground_fare,atis_quantity"
5275,what kind of airline is flight ua 281 from boston to denver and also what's the airport at orlando,"atis_airline,atis_airport"
5276,how many seats in a 734 and how far is it from orlando airport to orlando,"atis_capacity,atis_distance"
5277,"which airlines fly between boston and pittsburgh , how far is it from salt lake city airport to salt lake city and how expensive is the san francisco limousine service","atis_airline,atis_distance,atis_ground_fare"
5278,what is the distance from la guardia to new york's downtown and then how much is the ground transportation between atlanta and downtown,"atis_distance,atis_ground_fare"
5279,all flights from baltimore to atlanta between 1 o'clock and 3 o'clock in the afternoon and also what are my meal options from boston to denver,"atis_flight,atis_meal"
5280,may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday and also ground transportation denver,"atis_flight_no,atis_ground_service"
5281,"i need a first class ticket on united airlines from denver to baltimore scheduled for december seventeenth , what is the distance from toronto international airport to toronto and also how many airports does oakland have","atis_airfare,atis_distance,atis_quantity"
5282,do i get a meal on the atlanta to bwi flight eastern 210 and what is restriction ap57,"atis_meal,atis_restriction"
5283,what's the next smallest plane after a turboprop and then what are all the available meals,"atis_aircraft,atis_meal"
5284,"what airlines fly from boston to pittsburgh , please list the prices for a rental car in pittsburgh and then what are my meal options from boston to denver","atis_airline,atis_ground_fare,atis_meal"
5285,"please list information regarding san francisco airport , how far is it from salt lake city airport to salt lake city and also flight numbers from minneapolis to long beach on june twenty six","atis_airport,atis_distance,atis_flight_no"
5286,"what is the seating capacity of the various airplanes that united airlines uses , how far is it from salt lake city airport to salt lake city and also what is the departure time of the latest flight of united airlines from denver to boston","atis_capacity,atis_distance,atis_flight_time"
5287,"give me a list of airports in baltimore , tell me distance from orlando airport to the city and what ground transportation is available in charlotte","atis_airport,atis_distance,atis_ground_service"
5288,what is ord and then what are the flight numbers of the flights which go from san francisco to washington via indianapolis,"atis_abbreviation,atis_flight_no"
5289,"what airport in new york is closest to downtown , what is the distance from san francisco international airport to san francisco and then show me all meals on flights from atlanta to washington","atis_airport,atis_distance,atis_meal"
5290,please list the flight times from boston to pittsburgh and also what are the rental car rates in dallas,"atis_flight_time,atis_ground_fare"
5291,"what planes does united use , please list the prices for a rental car in pittsburgh and what is restriction ap57","atis_aircraft,atis_ground_fare,atis_restriction"
5292,"what is the fare going from baltimore to boston one way on november seventh , how far is oakland airport from downtown and then i would like the flight number and the time for the cheapest fare that is the least expensive first class fare from san francisco to pittsburgh leaving after 8 pm monday night","atis_airfare,atis_distance,atis_flight_no"
5293,how long does it take to get from kansas city to st. paul and also i would like information on ground transportation in atlanta from the airport to the city in the morning around 9 am,"atis_distance,atis_ground_service"
5294,can you show me what fares are available from oakland to dallas on december sixteenth one way only and also how many fare codes belong to economy class,"atis_airfare,atis_quantity"
5295,what does the fare code y mean and what's the capacity of an f28,"atis_abbreviation,atis_capacity"
5296,what does the meal code s stand for and then show me the cities served by canadian airlines international,"atis_abbreviation,atis_city"
5297,"what's the lowest one way fare from pittsburgh to denver , show me the airlines with first class flights and also show me ground transportation information for san francisco","atis_airfare,atis_airline,atis_ground_service"
5298,"what airline is the flight originating in atlanta on november seventh at noon and arriving in san francisco at 210 pm , what are the flight numbers of the flights which go from san francisco to washington via indianapolis and tell me about ground transportation at salt lake city","atis_airline,atis_flight_no,atis_ground_service"
5299,show me the flight schedule from pittsburgh to san francisco and then how many cities are served by twa with first class flights,"atis_flight_time,atis_quantity"
5300,"what is the total schedule for delta's flights to all airports , what are all the available meals and then how many united flights are there from san francisco please","atis_flight_time,atis_meal,atis_quantity"
5301,show me airports near washington dc and also how many stops are on all flights from boston to san francisco that depart before 12 o'clock noon,"atis_airport,atis_quantity"
5302,what is the airfare from pittsburgh to atlanta,atis_airfare
5303,i would like a us air flight from toronto to san diego with a stopover in denver please,atis_flight
5304,how much does it cost to fly from atlanta to san francisco and list the number of flights arriving in dallas fort worth from boston before noon,"atis_airfare,atis_flight_no"
5305,are there any other cities that i can fly from boston to dallas through that i can get a flight earlier than 1017 in the morning and what are my meal options from boston to denver,"atis_city,atis_meal"
5306,"do i get a meal on the atlanta to bwi flight eastern 210 , how many first class flights does united have leaving from all airports today and what are the restrictions on the cheapest one way fare between boston and oakland","atis_meal,atis_quantity,atis_restriction"
5307,show me the cheapest fare in the database and show flights from denver to oakland that arrive after 12 o'clock,"atis_cheapest,atis_flight"
5308,what kind of aircraft will i be flying on if i take a first class american airlines flight from philadelphia to dallas and please list the flight times from pittsburgh to newark,"atis_aircraft,atis_flight_time"
5309,when does continental fly from philadelphia to denver on sundays and show me all meals on flights from atlanta to washington,"atis_flight_time,atis_meal"
5310,"explain restriction ap please , what are all the available meals and what are the restrictions on the cheapest one way fare between boston and oakland","atis_abbreviation,atis_meal,atis_restriction"
5311,can i get a rental car in dallas and then how many flights does each airline have with business class service,"atis_ground_service,atis_quantity"
5312,what is fare code qo mean and also how much does the limousine service cost within pittsburgh,"atis_abbreviation,atis_ground_fare"
5313,"show me the cheapest fare in the database , show me the cities served by nationair and how far is the airport from downtown pittsburgh","atis_cheapest,atis_city,atis_distance"
5314,what is fare code h and then which airlines have first class flights today,"atis_abbreviation,atis_airline"
5315,show me ground transportation in boston and what is restriction ap57,"atis_ground_service,atis_restriction"
5316,what city is the airport mco in and what is the flight number of the earliest flight between boston and washington dc,"atis_city,atis_flight_no"
5317,"of all airlines which airline has the most arrivals in atlanta , please show me all airports in denver and also what is the minimum connection time for houston intercontinental","atis_airline,atis_airport,atis_flight_time"
5318,what is as and also give me all the flights from new york to miami round trip,"atis_abbreviation,atis_flight"
5319,show me all flights from atlanta to san francisco which leave atlanta after 5 o'clock pm tomorrow,atis_flight
5320,what is dl and then ground transportation denver,"atis_abbreviation,atis_ground_service"
5321,what is ewr and also which airlines have nonstop flights from kansas city to chicago,"atis_abbreviation,atis_airline"
5322,i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore and show me the cheapest fare in the database,"atis_aircraft,atis_cheapest"
5323,please show me airfare of flight us 345 from boston to pittsburgh and also show me the cheapest fare in the database,"atis_airfare,atis_cheapest"
5324,i'm going to leave philadelphia and i want to go to san francisco and i want to fly first class american and i want a stop in dallas can you please tell me what type of aircraft you will be flying and also which airlines fly from boston to washington dc but stopover in some other city,"atis_aircraft,atis_airline"
5325,how far is oakland airport from downtown and then is there ground transportation from the boston airport to downtown boston,"atis_distance,atis_ground_service"
5326,what is the name of the airport at denver and then is there a meal on delta flight 852 from san francisco to dallas fort worth,"atis_airport,atis_meal"
5327,"please show me all airports in denver , show me the cheapest fare in the database and also how many first class flights does united airlines have departing from boston today","atis_airport,atis_cheapest,atis_quantity"
5328,show me the cheapest fare in the database and then what is the flight number for the continental flight which leaves denver at 1220 pm and goes to san francisco,"atis_cheapest,atis_flight_no"
5329,what's the next smallest plane after a turboprop and then please list the prices for a rental car in pittsburgh,"atis_aircraft,atis_ground_fare"
5330,flight numbers from minneapolis to long beach on june twenty six and then what are all the available meals,"atis_flight_no,atis_meal"
5331,where is general mitchell international located and also can you list costs of denver rental cars,"atis_city,atis_ground_fare"
5332,"show me the cheapest fare in the database , what is the cost of limousine service in philadelphia and then what types of meals are available","atis_cheapest,atis_ground_fare,atis_meal"
5333,"what cities does continental service , which is the flight number for the us air flight from philadelphia to boston is it 279 or is it 137338 and also what are my meal options from boston to denver","atis_city,atis_flight_no,atis_meal"
5334,"what does us mean , i'm traveling from boston to atlanta and i'd like to go sometime after 5 pm but i want to know what kind of airplane it's on and what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars","atis_abbreviation,atis_aircraft,atis_restriction"
5335,"list all round trip fares from phoenix to washington , please show me airlines with service from boston to denver and also show me the cheapest fare in the database","atis_airfare,atis_airline,atis_cheapest"
5336,"round trip fares from baltimore to philadelphia less than 1000 dollars round trip fares from denver to philadelphia less than 1000 dollars round trip fares from pittsburgh to philadelphia less than 1000 dollars , give me flights without fares from atlanta to baltimore and could you give me the schedule of flights for american and delta to dfw on august fifteenth","atis_airfare,atis_flight,atis_flight_time"
5337,what types of meals are available and how many flights has continental into and out of atlanta,"atis_meal,atis_quantity"
5338,what airplane types fly from pittsburgh to baltimore and what is restriction ap80,"atis_aircraft,atis_restriction"
5339,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday and also what are the seating capacities of planes between pittsburgh and baltimore,"atis_aircraft,atis_capacity"
5340,what is the flight number for the continental flight which leaves denver at 1220 pm and goes to san francisco and then how many first class flights does united have leaving from all cities today,"atis_flight_no,atis_quantity"
5341,show me all flights from phoenix to milwaukee on wednesday and also list the number of flights leaving boston for dallas fort worth before 9 am in the morning,"atis_flight,atis_quantity"
5342,"what is the price of american airlines flight 19 from new york to los angeles , where is mco and also what is american's schedule of morning flights to atlanta","atis_airfare,atis_city,atis_flight_time"
5343,"i'd like to see the fare code again qx , what are the flight numbers of the flights which go from san francisco to washington via indianapolis and also what is restriction ap80","atis_abbreviation,atis_flight_no,atis_restriction"
5344,what is the name of the airport at denver and also flight numbers from minneapolis to long beach on june twenty six,"atis_airport,atis_flight_no"
5345,list types of aircraft that connect boston and san francisco and then what is the schedule for flights between pittsburgh and boston on the evening of july ninth,"atis_aircraft,atis_flight_time"
5346,show me fares from baltimore to philadelphia and then what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_airfare,atis_restriction"
5347,what type of aircraft leaves from boston to washington dc at 9 am and also how many passengers fit on a d9s,"atis_aircraft,atis_capacity"
5348,what is ff and then what is ground transportation between the san francisco airport and the city,"atis_abbreviation,atis_ground_service"
5349,which is the flight number for the us air flight from philadelphia to boston is it 279 or is it 137338 and also is there ground transportation available in denver,"atis_flight_no,atis_ground_service"
5350,first class round trip airfare from indianapolis to memphis and now i'd like a schedule for the flights on tuesday morning from oakland no from dallas fort worth to atlanta,"atis_airfare,atis_flight_time"
5351,"i would like to know what type of aircraft will be used on the morning of july seventh from atlanta to boston , show me flights from boston to philadelphia on a monday and also may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday","atis_aircraft,atis_flight,atis_flight_no"
5352,"i would like to see all flights from denver to philadelphia , what is the number of first class flights on american airlines and how many flights does continental airlines have with a class of service code f","atis_flight,atis_flight_no,atis_quantity"
5353,show me the fare for us flight 3357 from philadelphia to baltimore and do i get a meal on the atlanta to bwi flight eastern 210,"atis_airfare,atis_meal"
5354,what is american's schedule of morning flights to atlanta and then what is the cost of limousine service at logan airport,"atis_flight_time,atis_ground_fare"
5355,"what is the distance from la guardia to new york's downtown , what is the departure time of the latest flight of united airlines from denver to boston and also how many booking classes are there","atis_distance,atis_flight_time,atis_quantity"
5356,"please list all airline flights between denver and boston , list the number of flights arriving in dallas fort worth from boston before noon and then can you list costs of denver rental cars","atis_airline,atis_flight_no,atis_ground_fare"
5357,"list the number of flights arriving in dallas fort worth from boston before noon , i would like the time of all flights from san francisco to pittsburgh on sunday and how many fare codes belong to economy class","atis_flight_no,atis_flight_time,atis_quantity"
5358,what are the times that you have planes leaving from san francisco going to pittsburgh on july seventh and what is the cost of limousine service at logan airport,"atis_flight_time,atis_ground_fare"
5359,how long does it take to get from denver to oakland and could you give me the schedule of flights for american and delta to dfw on august fifteenth,"atis_distance,atis_flight_time"
5360,"display all fare codes , list number of people that can be carried on each type of plane that flies between pittsburgh and baltimore and then how many flights does eastern airlines have from boston to atlanta","atis_airfare,atis_capacity,atis_quantity"
5361,"what's the cheapest one way ticket from baltimore to atlanta , show me the flight schedule from pittsburgh to san francisco and also what are the rental car rates in san francisco","atis_airfare,atis_flight_time,atis_ground_fare"
5362,"i would like a to know the type of aircraft leaving from atlanta bound to boston on friday this week , i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm and also what price is a limousine service in boston","atis_aircraft,atis_flight_no,atis_ground_fare"
5363,does any airline have an afternoon flight from boston to oakland and then show me the flight schedule from pittsburgh to san francisco,"atis_airline,atis_flight_time"
5364,"what's the airport at orlando , what is the seating capacity for the f28 and then show me all meals on flights from atlanta to washington","atis_airport,atis_capacity,atis_meal"
5365,what is the distance from la guardia to new york's downtown and what time are the flights leaving from denver to pittsburgh on july seventh,"atis_distance,atis_flight_time"
5366,show me airports near washington dc and what is the flight number of the earliest flight between boston and washington dc,"atis_airport,atis_flight_no"
5367,what is the cheapest one way fare from atlanta to boston and also what are the rental car rates in dallas,"atis_airfare,atis_ground_fare"
5368,what are the seating capacities of planes between pittsburgh and baltimore and also is there a meal on delta flight 852 from san francisco to dallas fort worth,"atis_capacity,atis_meal"
5369,price of flight from nashville to cleveland,atis_airfare
5370,do i get a meal on the atlanta to bwi flight eastern 210 and then what is restriction ap57,"atis_meal,atis_restriction"
5371,what is the latest flight available between san francisco and boston and what kind of ground transportation can you offer me in seattle,"atis_flight,atis_ground_service"
5372,show me the cheapest fare in the database and also what city is the airport mco in,"atis_cheapest,atis_city"
5373,what does fare code qo mean and then do i get a meal on the atlanta to bwi flight eastern 210,"atis_abbreviation,atis_meal"
5374,"what is the name of the airport in philadelphia , show me the cheapest fare in the database and also what is restriction ap80","atis_airport,atis_cheapest,atis_restriction"
5375,what does co mean and what's the airport at orlando,"atis_abbreviation,atis_airport"
5376,"what is the name of the airport at denver , what price is a limousine service in boston and also what are the restrictions on the cheapest one way fare between boston and oakland","atis_airport,atis_ground_fare,atis_restriction"
5377,"please list information regarding san francisco airport , what are the seating capacities of planes between pittsburgh and baltimore and how many flights does twa have with business class","atis_airport,atis_capacity,atis_quantity"
5378,"show me the cheapest fare in the database , all right give me the flight times in the morning on september twentieth from pittsburgh to san francisco and is there a meal on delta flight 852 from san francisco to dallas fort worth","atis_cheapest,atis_flight_time,atis_meal"
5379,show me the cheapest fare in the database and then how long does it take to get from kansas city to st. paul,"atis_cheapest,atis_distance"
5380,what is the fare on the thrift economy flight from boston to san francisco,atis_airfare
5381,what's the name of the denver airport and then what is the departure time of the latest flight of united airlines from denver to boston,"atis_airport,atis_flight_time"
5382,how many seats in a 734 and also i need information on ground transportation between airport and downtown in the city of boston,"atis_capacity,atis_ground_service"
5383,"list all flights from long beach to columbus late saturday , may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday and then do i get a meal on the atlanta to bwi flight eastern 210","atis_flight,atis_flight_no,atis_meal"
5384,what type of airplane is an m80 and also chicago to milwaukee,"atis_aircraft,atis_flight"
5385,which is the flight number for the us air flight from philadelphia to boston is it 279 or is it 137338 and also what type of ground transportation is available in washington,"atis_flight_no,atis_ground_service"
5386,what airlines fly from boston to atlanta and also how much is the ground transportation between atlanta and downtown,"atis_airline,atis_ground_fare"
5387,what airport in new york is closest to downtown and then show me the cheapest fare in the database,"atis_airport,atis_cheapest"
5388,which airlines fly between boston and pittsburgh and rental car in baltimore,"atis_airline,atis_ground_service"
5389,what city is the airport mco in and what are all the available meals,"atis_city,atis_meal"
5390,how many people fly on a turboprop and then what is the flight number for the continental flight which leaves denver at 1220 pm and goes to san francisco,"atis_capacity,atis_flight_no"
5391,"what are the first class fares from boston to pittsburgh on thursday , which airlines fly from boston to washington dc via other cities and then give me flights that arrive in baltimore from denver","atis_airfare,atis_airline,atis_flight"
